OBJECTID,Join_Count,TARGET_FID,JOIN_FID,AggGrp_20130430,Year,Season,Month,Day,STATIONID,depth_m,biomass_den_kg_m3,pop_den_no_m3,DECLAT_ctr,DECLON_ctr
9795,1,9795,118,large jellyfish,1997,Fall,11,4,6513,21.031199999999998,7.964642192861650,28.298442175210401,29.539999999999999,-93.890000000000001
9796,1,9796,72,large_jellyfish,1997,Summer,6,2,6578,21.762720000000002,0.000000000000000,0.000000000000000,28.492999999999999,-96.123000000000005
9797,1,9797,118,large jellyfish,1997,Fall,11,4,6511,15.361920000000000,0.166694890793667,0.666779563174665,29.573000000000000,-93.941000000000003
9798,1,9798,118,large jellyfish,1997,Fall,11,4,6510,17.007840000000002,3.491781691010760,12.549743921180299,29.556999999999999,-94.004999999999995
9799,1,9799,118,large jellyfish,1997,Fall,11,4,6509,12.618720000000000,1.177580335678110,4.107838380272490,29.588999999999999,-93.971999999999994
9800,1,9800,118,large jellyfish,1997,Fall,11,4,6508,10.058400000000001,9.763061773596890,34.271675761983502,29.606000000000002,-93.923000000000002
9801,1,9801,118,large jellyfish,1997,Fall,11,4,6507,10.058400000000001,6.703714411786710,23.357129340969699,29.605000000000000,-93.870999999999995
9802,1,9802,118,large jellyfish,1997,Fall,11,4,6506,5.303520000000000,0.109804305921371,0.460395412668221,29.655999999999999,-93.905000000000001
9803,1,9803,95,large jellyfish,1997,Fall,11,25,6505,25.054559999999999,0.555270206656033,2.609965718712250,29.146999999999998,-94.822000000000003
9804,1,9804,95,large jellyfish,1997,Fall,11,25,6504,24.505920000000000,0.090624868057768,0.638203296181465,29.119000000000000,-94.828000000000003
9805,0,9805,-1,large_jellyfish,1997,Fall,11,20,6514,10.972799999999999,0.000000000000000,0.000000000000000,29.754999999999999,-93.688000000000002
9806,1,9806,53,large_jellyfish,1997,Summer,6,25,6587,36.210239999999999,0.000000000000000,0.000000000000000,28.256000000000000,-96.347999999999999
9807,1,9807,139,large_jellyfish,1997,Summer,6,4,511,36.210239999999999,0.000000000000000,0.000000000000000,30.106999999999999,-88.099000000000004
9808,1,9808,139,large_jellyfish,1997,Summer,6,4,510,43.525440000000003,0.000000000000000,0.000000000000000,30.033000000000001,-88.216999999999999
9809,1,9809,139,large_jellyfish,1997,Summer,6,4,509,49.560479999999998,0.000000000000000,0.000000000000000,30.006000000000000,-88.251999999999995
9810,1,9810,126,large_jellyfish,1997,Summer,6,4,508,63.459359999999997,0.000000000000000,0.000000000000000,29.863000000000000,-88.340000000000003
9811,1,9811,138,large_jellyfish,1997,Summer,6,4,507,44.439839999999997,0.000000000000000,0.000000000000000,30.039000000000001,-88.459999999999994
9812,1,9812,138,large_jellyfish,1997,Summer,6,4,506,36.758879999999998,0.000000000000000,0.000000000000000,30.088000000000001,-88.418999999999997
9813,1,9813,139,large jellyfish,1997,Summer,6,4,505,27.797760000000000,0.048865416558372,9.049151214513300,30.187999999999999,-88.310000000000002
9814,1,9814,139,large jellyfish,1997,Summer,6,4,504,30.723839999999999,0.004000677379048,2.000338689523990,30.157000000000000,-88.018000000000001
9815,1,9815,53,large_jellyfish,1997,Summer,6,2,6574,36.210239999999999,0.000000000000000,0.000000000000000,28.327000000000002,-96.188999999999993
9816,1,9816,53,large_jellyfish,1997,Summer,6,25,6588,34.381439999999998,0.000000000000000,0.000000000000000,28.291000000000000,-96.310000000000002
9817,1,9817,53,large_jellyfish,1997,Summer,6,2,6576,25.786079999999998,0.000000000000000,0.000000000000000,28.475000000000001,-96.072000000000003
9818,1,9818,53,large jellyfish,1997,Summer,6,25,6586,37.490400000000001,0.010577187713455,0.813629824111941,28.242000000000001,-96.359999999999999
9819,1,9819,52,large_jellyfish,1997,Summer,6,25,6585,34.381439999999998,0.000000000000000,0.000000000000000,28.242000000000001,-96.394999999999996
9820,1,9820,52,large_jellyfish,1997,Summer,6,25,6584,37.490400000000001,0.000000000000000,0.000000000000000,28.175000000000001,-96.424000000000007
9821,1,9821,52,large_jellyfish,1997,Summer,6,25,6583,41.879519999999999,0.000000000000000,0.000000000000000,28.190999999999999,-96.379000000000005
9822,1,9822,53,large_jellyfish,1997,Summer,6,25,6582,40.050719999999998,0.000000000000000,0.000000000000000,28.242000000000001,-96.292000000000002
9823,1,9823,53,large_jellyfish,1997,Summer,6,25,6581,39.136319999999998,0.000000000000000,0.000000000000000,28.276000000000000,-96.263000000000005
9824,1,9824,53,large_jellyfish,1997,Summer,6,2,6580,22.677119999999999,0.000000000000000,0.000000000000000,28.393000000000001,-96.272999999999996
9825,1,9825,53,large_jellyfish,1997,Summer,6,2,6579,26.700479999999999,0.000000000000000,0.000000000000000,28.375000000000000,-96.275999999999996
9826,1,9826,53,large_jellyfish,1997,Summer,6,2,6575,35.112960000000001,0.000000000000000,0.000000000000000,28.344999999999999,-96.174000000000007
9827,1,9827,19,large_jellyfish,1997,Fall,11,13,6461,31.821120000000001,0.000000000000000,0.000000000000000,26.085000000000001,-97.105000000000004
9828,1,9828,95,large jellyfish,1997,Fall,11,25,6502,20.116800000000001,0.401306042807837,2.095592912834650,29.399999999999999,-94.528999999999996
9829,1,9829,41,large jellyfish,1997,Fall,11,13,6481,24.505920000000000,1.688579554480130,4.254688641209770,27.760999999999999,-97.040999999999997
9830,1,9830,41,large jellyfish,1997,Fall,11,13,6480,22.494240000000001,24.448392753001499,51.924376047871199,27.760000000000002,-97.060000000000002
9831,1,9831,41,large jellyfish,1997,Fall,11,13,6479,32.735520000000001,4.001854048865350,18.178848279620201,27.707000000000001,-97.028999999999996
9832,1,9832,41,large jellyfish,1997,Fall,11,13,6478,31.821120000000001,0.525541363560776,2.762372476009320,27.875000000000000,-96.896000000000001
9833,1,9833,42,large jellyfish,1997,Fall,11,13,6477,33.467039999999997,0.206999334031992,1.452626905487660,27.895000000000000,-96.858999999999995
9834,1,9834,41,large_jellyfish,1997,Fall,11,13,6476,17.739360000000001,0.000000000000000,0.000000000000000,27.927000000000000,-96.960999999999999
9835,1,9835,41,large jellyfish,1997,Fall,11,13,6475,19.385280000000002,3.244065145439430,13.883303047529600,27.893999999999998,-96.974000000000004
9836,1,9836,19,large jellyfish,1997,Fall,11,21,6473,8.778240000000000,0.002417991822502,0.439634876818460,26.206000000000000,-97.170000000000002
9837,1,9837,41,large jellyfish,1997,Fall,11,20,6482,21.031199999999998,1.755872694323140,24.647030281634901,27.712000000000000,-97.108999999999995
9838,1,9838,19,large_jellyfish,1997,Fall,11,21,6470,43.159680000000002,0.000000000000000,0.000000000000000,26.224000000000000,-97.022000000000006
9839,1,9839,41,large jellyfish,1997,Fall,11,13,6474,6.035040000000000,0.003295488854861,0.253499142681612,27.891999999999999,-97.009000000000000
9840,1,9840,53,large_jellyfish,1997,Summer,6,2,6577,24.140160000000002,0.000000000000000,0.000000000000000,28.474000000000000,-96.108999999999995
9841,1,9841,19,large_jellyfish,1997,Fall,11,21,6469,39.867840000000001,0.000000000000000,0.000000000000000,26.140000000000001,-97.039000000000001
9842,1,9842,19,large jellyfish,1997,Fall,11,21,6468,47.914560000000002,0.008398857959219,1.199836851317050,26.140999999999998,-97.004999999999995
9843,1,9843,19,large jellyfish,1997,Fall,11,21,6467,47.183039999999998,6.616504896117820,23.630374628992200,26.123999999999999,-97.004999999999995
9844,1,9844,19,large jellyfish,1997,Fall,11,21,6466,46.085760000000001,0.039237412756048,1.154041551648460,26.108000000000001,-97.004999999999995
9845,0,9845,-1,large_jellyfish,1997,Fall,11,13,6465,10.789920000000000,0.000000000000000,0.000000000000000,25.971000000000000,-97.138000000000005
9846,1,9846,19,large_jellyfish,1997,Fall,11,13,6464,23.042880000000000,0.000000000000000,0.000000000000000,26.004999999999999,-97.122000000000000
9847,1,9847,19,large_jellyfish,1997,Fall,11,13,6463,37.856160000000003,0.000000000000000,0.000000000000000,26.036000000000001,-97.069999999999993
9848,1,9848,19,large_jellyfish,1997,Fall,11,13,6462,36.393120000000003,0.000000000000000,0.000000000000000,26.071000000000002,-97.070999999999998
9849,1,9849,19,large_jellyfish,1997,Fall,11,21,6471,39.136319999999998,0.000000000000000,0.000000000000000,26.350999999999999,-97.054000000000002
9850,1,9850,95,large jellyfish,1997,Fall,11,11,6492,12.435840000000001,16.247303310809102,52.789890558771297,29.250000000000000,-94.789000000000001
9851,1,9851,95,large jellyfish,1997,Fall,11,11,6496,20.116800000000001,1.080278146566270,7.334575194921300,29.318000000000001,-94.650000000000006
9852,1,9852,95,large_jellyfish,1997,Fall,11,11,6495,17.739360000000001,0.000000000000000,0.000000000000000,29.324000000000002,-94.691999999999993
9853,1,9853,19,large_jellyfish,1997,Fall,11,21,6472,31.821120000000001,0.000000000000000,0.000000000000000,26.321999999999999,-97.122000000000000
9854,1,9854,95,large jellyfish,1997,Fall,11,11,6497,17.739360000000001,0.326159986038053,2.771897898340400,29.359000000000002,-94.668999999999997
9855,1,9855,95,large jellyfish,1997,Summer,6,25,6422,17.007840000000002,0.172300601835500,9.301574906286581,29.443000000000001,-94.525999999999996
9856,1,9856,95,large_jellyfish,1997,Fall,11,25,6498,13.350239999999999,0.000000000000000,0.000000000000000,29.419000000000000,-94.616000000000000
9857,1,9857,95,large_jellyfish,1997,Fall,11,25,6499,16.642080000000000,0.000000000000000,0.000000000000000,29.416000000000000,-94.590999999999994
9858,1,9858,95,large_jellyfish,1997,Fall,11,25,6500,12.435840000000001,0.000000000000000,0.000000000000000,29.468000000000000,-94.528000000000006
9859,1,9859,95,large_jellyfish,1997,Fall,11,25,6501,14.996160000000000,0.000000000000000,0.000000000000000,29.442000000000000,-94.560000000000002
9860,1,9860,95,large jellyfish,1997,Fall,11,11,6493,10.972799999999999,1.232494395416710,5.715253398639980,29.302000000000000,-94.733000000000004
9861,1,9861,95,large jellyfish,1997,Fall,11,11,6494,6.766560000000000,0.640032177269030,3.524406262494660,29.326000000000001,-94.719999999999999
9862,1,9862,41,large jellyfish,1997,Fall,11,20,6488,36.210239999999999,4.311944367271420,27.504656980954898,27.661999999999999,-97.043999999999997
9863,1,9863,41,large jellyfish,1997,Fall,11,20,6483,18.470880000000001,9.238325401609581,20.868379290744802,27.710000000000001,-97.126999999999995
9864,1,9864,41,large jellyfish,1997,Fall,11,20,6484,27.431999999999999,1.140669324145230,11.311439018141600,27.677000000000000,-97.093000000000004
9865,1,9865,41,large jellyfish,1997,Fall,11,20,6485,27.431999999999999,9.219194886595240,36.836594170921700,27.658999999999999,-97.111999999999995
9866,1,9866,41,large_jellyfish,1997,Fall,11,20,6487,40.050719999999998,0.000000000000000,0.000000000000000,27.609000000000002,-97.048000000000002
9867,1,9867,41,large_jellyfish,1997,Fall,11,20,6489,40.782240000000002,0.000000000000000,0.000000000000000,27.690999999999999,-96.980999999999995
9868,1,9868,95,large jellyfish,1997,Fall,11,11,6490,19.019520000000000,4.272647237444600,23.280132177126902,29.260000000000002,-94.635999999999996
9869,1,9869,95,large jellyfish,1997,Fall,11,11,6491,17.739360000000001,1.153571508692660,7.853710711964440,29.260999999999999,-94.709000000000003
9870,1,9870,41,large jellyfish,1997,Fall,11,20,6486,29.443680000000001,0.870314024833731,7.028967895132930,27.629999999999999,-97.111000000000004
9871,1,9871,138,large jellyfish,1997,Fall,10,21,32720,36.758879999999998,1.222159312187510,6.780910021928070,30.088000000000001,-88.415000000000006
9872,1,9872,138,large_jellyfish,1997,Fall,10,21,32721,47.548800000000000,0.000000000000000,0.000000000000000,30.027000000000001,-88.382999999999996
9873,1,9873,126,large_jellyfish,1997,Fall,10,21,32722,63.459359999999997,0.000000000000000,0.000000000000000,29.858000000000001,-88.325999999999993
9874,1,9874,139,large jellyfish,1997,Fall,10,21,32726,30.175200000000000,1.703651550856050,2.292054748412910,30.198000000000000,-88.200000000000003
9875,1,9875,139,large jellyfish,1997,Fall,10,21,32725,16.642080000000000,0.116116882678688,1.083516790158830,30.227000000000000,-88.250000000000000
9876,1,9876,139,large_jellyfish,1997,Fall,10,21,32724,43.525440000000003,0.000000000000000,0.000000000000000,30.029000000000000,-88.337000000000003
9877,1,9877,139,large jellyfish,1997,Fall,10,21,32719,30.175200000000000,15.062074060999100,60.575732636626903,30.181000000000001,-88.283000000000001
9878,1,9878,139,large_jellyfish,1997,Fall,10,21,32723,50.109119999999997,0.000000000000000,0.000000000000000,30.010999999999999,-88.335999999999999
9879,1,9879,84,large_jellyfish,1998,Fall,11,18,65223,50.109119999999997,0.000000000000000,0.000000000000000,28.741000000000000,-90.287000000000006
9880,1,9880,105,large_jellyfish,1998,Fall,11,19,65235,33.467039999999997,0.000000000000000,0.000000000000000,29.097999999999999,-89.623000000000005
9881,1,9881,83,large_jellyfish,1998,Fall,11,18,65214,40.050719999999998,0.000000000000000,0.000000000000000,28.585999999999999,-90.766999999999996
9882,1,9882,83,large_jellyfish,1998,Fall,11,18,65215,56.875680000000003,0.000000000000000,0.000000000000000,28.539000000000001,-90.683999999999997
9883,1,9883,83,large_jellyfish,1998,Fall,11,18,65216,50.109119999999997,0.000000000000000,0.000000000000000,28.550999999999998,-90.840000000000003
9884,1,9884,82,large_jellyfish,1998,Fall,11,18,65218,36.758879999999998,0.000000000000000,0.000000000000000,28.619000000000000,-90.921999999999997
9885,1,9885,83,large_jellyfish,1998,Fall,11,18,65219,50.109119999999997,0.000000000000000,0.000000000000000,28.552000000000000,-90.840999999999994
9886,1,9886,83,large_jellyfish,1998,Fall,11,18,65220,40.050719999999998,0.000000000000000,0.000000000000000,28.587000000000000,-90.766999999999996
9887,1,9887,83,large_jellyfish,1998,Fall,11,18,65221,56.875680000000003,0.000000000000000,0.000000000000000,28.533999999999999,-90.685000000000002
9888,1,9888,82,large_jellyfish,1998,Fall,11,17,65213,36.758879999999998,0.000000000000000,0.000000000000000,28.616000000000000,-90.921000000000006
9889,1,9889,84,large_jellyfish,1998,Fall,11,18,65224,43.525440000000003,0.000000000000000,0.000000000000000,28.882000000000001,-90.192999999999998
9890,1,9890,104,large_jellyfish,1998,Fall,11,18,65225,26.700479999999999,0.000000000000000,0.000000000000000,29.041000000000000,-90.177000000000007
9891,1,9891,84,large_jellyfish,1998,Fall,11,19,65226,26.700479999999999,0.000000000000000,0.000000000000000,28.968000000000000,-90.355999999999995
9892,1,9892,84,large_jellyfish,1998,Fall,11,19,65228,26.700479999999999,0.000000000000000,0.000000000000000,28.966000000000001,-90.356999999999999
9893,1,9893,84,large_jellyfish,1998,Fall,11,19,65229,50.109119999999997,0.000000000000000,0.000000000000000,28.744000000000000,-90.287999999999997
9894,1,9894,84,large_jellyfish,1998,Fall,11,19,65230,43.525440000000003,0.000000000000000,0.000000000000000,28.881000000000000,-90.192999999999998
9895,1,9895,104,large_jellyfish,1998,Fall,11,19,65231,26.700479999999999,0.000000000000000,0.000000000000000,29.042000000000002,-90.177999999999997
9896,1,9896,105,large_jellyfish,1998,Fall,11,19,65234,43.525440000000003,0.000000000000000,0.000000000000000,29.094999999999999,-89.688999999999993
9897,1,9897,85,large_jellyfish,1998,Fall,11,20,65236,73.517759999999996,0.000000000000000,0.000000000000000,28.984000000000002,-89.572000000000003
9898,1,9898,85,large_jellyfish,1998,Fall,11,20,65238,70.225920000000002,0.000000000000000,0.000000000000000,28.984999999999999,-89.572000000000003
9899,1,9899,105,large_jellyfish,1998,Fall,11,20,65239,30.175200000000000,0.000000000000000,0.000000000000000,29.100999999999999,-89.623000000000005
9900,1,9900,105,large_jellyfish,1998,Fall,11,20,65240,43.525440000000003,0.000000000000000,0.000000000000000,29.096000000000000,-89.688999999999993
9901,1,9901,105,large_jellyfish,1998,Fall,11,20,65241,60.167520000000003,0.000000000000000,0.000000000000000,29.027000000000001,-89.856999999999999
9902,1,9902,120,large_jellyfish,1998,Summer,7,8,61470,16.642080000000000,0.000000000000000,0.000000000000000,29.655999999999999,-92.969999999999999
9903,1,9903,105,large_jellyfish,1998,Fall,11,19,65233,60.167520000000003,0.000000000000000,0.000000000000000,29.027999999999999,-89.856999999999999
9904,1,9904,103,large jellyfish,1998,Summer,7,7,61464,16.642080000000000,0.296161255976747,11.196340164974600,29.035000000000000,-90.540000000000006
9905,1,9905,138,large_jellyfish,1998,Summer,6,29,61455,25.054559999999999,0.000000000000000,0.000000000000000,30.093000000000000,-88.759000000000000
9906,1,9906,137,large_jellyfish,1998,Summer,6,29,61456,16.642080000000000,0.000000000000000,0.000000000000000,30.195000000000000,-88.906000000000006
9907,1,9907,138,large jellyfish,1998,Summer,6,29,61457,22.128480000000000,0.021610801913607,0.960480085049220,30.202000000000002,-88.704999999999998
9908,1,9908,138,large_jellyfish,1998,Summer,6,29,61458,40.050719999999998,0.000000000000000,0.000000000000000,30.047999999999998,-88.423000000000002
9909,1,9909,138,large_jellyfish,1998,Summer,6,29,61459,30.175200000000000,0.000000000000000,0.000000000000000,30.113000000000000,-88.581000000000003
9910,1,9910,138,large_jellyfish,1998,Summer,6,30,61460,20.116800000000001,0.000000000000000,0.000000000000000,30.039999999999999,-88.801000000000002
