"stationid","agg_grp","year","month","day","depth_m","decslat_ctr","decslon_ctr","subregion_depth","subregion_alongshore","use_pop_den_no_m2","use_biomass_den_kg_m2","biomass_den_kg_m3","pop_den_no_m3"
59467,"large jellyfish",1996,7,6,9.5,28.872,-90.799,"1_inshore","2_Lou",0,0,0,0
59468,"large jellyfish",1996,7,6,7.3,29.1475,-91.4975,"1_inshore","2_Lou",0,0,0,0
59469,"large jellyfish",1996,7,6,7.3,29.335,-91.925,"1_inshore","2_Lou",0,0,0,0
59470,"large jellyfish",1996,7,7,9.1,29.4625,-92.4195,"1_inshore","2_Lou",0,0,0,0
59471,"large jellyfish",1996,7,7,7.3,29.6425,-92.889,"1_inshore","2_Lou",0,0,0,0
59472,"large jellyfish",1996,7,7,5.5,29.566,-92.611,"1_inshore","2_Lou",0,0,0,0
59473,"large jellyfish",1996,7,7,9.1,29.6985,-93.274,"1_inshore","2_Lou",0,0,0,0
59474,"large jellyfish",1996,7,7,7.3,29.697,-93.3735,"1_inshore","2_Lou",0,0,0,0
59475,"large jellyfish",1996,7,7,5.5,29.7445,-93.6,"1_inshore","2_Lou",0,0,0,0
59476,"large jellyfish",1983,6,9,8,30.268,-87.562,"1_inshore","3_Fla",0,0,0,0
59477,"large jellyfish",1983,6,9,9.1,30.232,-87.737,"1_inshore","3_Fla",0,0,0,0
59478,"large jellyfish",1983,6,9,8.2,30.198,-88.082,"1_inshore","2_Lou",0,0,0,0
59479,"large jellyfish",1983,6,10,9.1,30.207,-88.307,"1_inshore","2_Lou",0,0,0,0
59480,"large jellyfish",1983,6,10,9.3,30.232,-88.212,"1_inshore","2_Lou",0,0,0,0
59481,"large jellyfish",1983,6,9,6,30.233,-88.322,"1_inshore","2_Lou",0,0,0,0
59483,"large jellyfish",1983,6,9,6.4,30.24,-88.317,"1_inshore","2_Lou",0,0,0,0
59484,"large jellyfish",1983,6,9,9.3,30.258,-88.213,"1_inshore","2_Lou",0,0,0,0
59489,"large jellyfish",1983,6,28,8,30.268,-87.562,"1_inshore","3_Fla",0,0,0,0
59490,"large jellyfish",1983,6,28,9.1,30.232,-87.737,"1_inshore","3_Fla",0,0,0,0
59491,"large jellyfish",1983,7,1,8.2,30.198,-88.082,"1_inshore","2_Lou",0,0,0,0
59492,"large jellyfish",1983,7,2,9.1,30.207,-88.307,"1_inshore","2_Lou",0,0,0,0
59493,"large jellyfish",1983,7,2,9.3,30.232,-88.212,"1_inshore","2_Lou",0,0,0,0
59495,"large jellyfish",1996,6,14,36.6,29.766,-88.0835,"2_shelf","2_Lou",0,0,0,0
59496,"large jellyfish",1996,6,14,34.7,29.8345,-88.162,"2_shelf","2_Lou",0,0,0,0
59497,"large jellyfish",1996,6,14,36.6,29.794,-88.229,"2_shelf","2_Lou",0,0,0,0
59498,"large jellyfish",1996,6,14,31.1,29.9465,-88.1585,"2_shelf","2_Lou",0,0,0,0
59499,"large jellyfish",1996,6,15,29.3,29.997,-88.395,"2_shelf","2_Lou",0,0,0,0
59500,"large jellyfish",1996,6,15,32.9,29.924,-88.413,"2_shelf","2_Lou",0,0,0,0
59502,"large jellyfish",1996,6,15,45.7,29.514,-88.15,"2_shelf","2_Lou",0,0,0,0
59504,"large jellyfish",1996,6,15,54.9,29.455,-88.0575,"2_shelf","2_Lou",0,0,0,0
59505,"large jellyfish",1996,6,15,64,29.409,-88.1055,"2_shelf","2_Lou",0,0,0,0
59506,"large jellyfish",1996,6,15,78,29.3275,-88.2635,"2_shelf","2_Lou",0,0,0,0
59507,"large jellyfish",1996,6,15,40.2,29.6485,-88.337,"2_shelf","2_Lou",0,0,0,0
59510,"large jellyfish",1996,6,16,89,29.0225,-88.958,"2_shelf","2_Lou",0,0,0,0
59512,"large jellyfish",1996,6,21,55,26.0525,-96.619,"2_shelf","1_Tex",0,0,0,0
59514,"large jellyfish",1996,6,21,41,26.017,-96.8525,"2_shelf","1_Tex",0,0,0,0
59516,"large jellyfish",1996,6,22,20.1,26.0915,-97.084,"2_shelf","1_Tex",0,0,0,0
59517,"large jellyfish",1996,6,22,25.6,26.2395,-97.0205,"2_shelf","1_Tex",0,0,0,0
59518,"large jellyfish",1996,6,22,29.3,26.341,-97.0185,"2_shelf","1_Tex",0,0,0,0
59519,"large jellyfish",1996,6,22,23.8,26.449,-97.076,"2_shelf","1_Tex",0,0,0,0
59520,"large jellyfish",1996,6,22,14.6,26.501,-97.225,"1_inshore","1_Tex",0,0,0,0
59521,"large jellyfish",1996,6,22,36.6,26.438,-96.959,"2_shelf","1_Tex",0,0,0,0
59522,"large jellyfish",1996,6,22,64,26.477,-96.613,"2_shelf","1_Tex",0.0108511755557682,1.08511755557682e-05,0.000694475235569165,0.694475235569165
59524,"large jellyfish",1996,6,22,31.1,26.484,-97.041,"2_shelf","1_Tex",0,0,0,0
59525,"large jellyfish",1996,6,22,35,26.5885,-97.023,"2_shelf","1_Tex",0,0,0,0
59526,"large jellyfish",1996,6,23,32.9,26.594,-97.0605,"2_shelf","1_Tex",0,0,0,0
59527,"large jellyfish",1996,6,23,27.4,26.5385,-97.0845,"2_shelf","1_Tex",0.0217023511115363,0.000108511755557682,0.00297322210228049,0.594644420456095
59528,"large jellyfish",1996,6,23,14,26.5055,-97.2315,"1_inshore","1_Tex",0,0,0,0
59529,"large jellyfish",1996,6,23,12,26.6295,-97.2835,"1_inshore","1_Tex",0.0976605800019135,0.0151916457780754,0.182299749336905,1.17192696002296
59530,"large jellyfish",1996,6,23,20.1,26.6255,-97.1995,"2_shelf","1_Tex",0,0,0,0
59531,"large jellyfish",1996,6,23,16.5,26.666,-97.254,"1_inshore","1_Tex",0,0,0,0
59532,"large jellyfish",1996,6,23,27.4,26.7565,-97.173,"2_shelf","1_Tex",0,0,0,0
59533,"large jellyfish",1996,6,23,26,26.803,-97.2065,"2_shelf","1_Tex",0,0,0,0
59534,"large jellyfish",1996,6,23,31.1,26.867,-97.1415,"2_shelf","1_Tex",0.0217023511115363,0.000217023511115363,0.00674943119568779,0.674943119568779
59535,"large jellyfish",1996,6,23,32.9,26.9665,-97.1235,"2_shelf","1_Tex",0,0,0,0
59537,"large jellyfish",1996,6,23,35,26.936,-97.0635,"2_shelf","1_Tex",0,0,0,0
59538,"large jellyfish",1996,6,23,45.7,26.7265,-96.9515,"2_shelf","1_Tex",0,0,0,0
59539,"large jellyfish",1996,6,24,15,26.6515,-97.2795,"1_inshore","1_Tex",0,0,0,0
59540,"large jellyfish",1996,6,24,22,26.948,-97.271,"2_shelf","1_Tex",0,0,0,0
59541,"large jellyfish",1996,6,24,21.9,27.087,-97.273,"2_shelf","1_Tex",0,0,0,0
59542,"large jellyfish",1996,6,24,29.3,27.237,-97.1185,"2_shelf","1_Tex",0,0,0,0
59543,"large jellyfish",1996,6,24,45.7,27.0865,-96.9775,"2_shelf","1_Tex",0,0,0,0
59544,"large jellyfish",1996,6,24,82.3,26.912,-96.73,"2_shelf","1_Tex",0,0,0,0
59546,"large jellyfish",1996,6,24,109,27.149,-96.535,"2_shelf","1_Tex",0,0,0,0
59547,"large jellyfish",1996,6,24,91.4,27.1765,-96.6115,"2_shelf","1_Tex",0,0,0,0
59548,"large jellyfish",1996,6,25,73.2,27.0015,-96.7865,"2_shelf","1_Tex",0,0,0,0
59549,"large jellyfish",1996,6,25,35,27.3535,-96.983,"2_shelf","1_Tex",0,0,0,0
59551,"large jellyfish",1996,6,25,40.2,27.521,-96.8255,"2_shelf","1_Tex",0.0108511755557682,0.000108511755557682,0.00436217257341882,0.436217257341882
59552,"large jellyfish",1996,6,25,23.8,27.6725,-96.9715,"2_shelf","1_Tex",0.0542558777788408,0.000108511755557682,0.00258257978227283,1.29128989113641
59553,"large jellyfish",1996,6,25,12.8,27.6,-97.171,"1_inshore","1_Tex",0,0,0,0
59554,"large jellyfish",1996,6,25,11,27.284,-97.3155,"1_inshore","1_Tex",0,0,0,0
59555,"large jellyfish",1996,6,25,16.5,27.374,-97.25,"1_inshore","1_Tex",0,0,0,0
59556,"large jellyfish",1996,6,26,18.3,27.4825,-97.1835,"1_inshore","1_Tex",0.0217023511115363,0.000108511755557682,0.00198576512670558,0.397153025341114
59557,"large jellyfish",1996,6,26,11,27.9295,-96.9505,"1_inshore","1_Tex",0,0,0,0
59558,"large jellyfish",1996,6,26,18.3,27.9805,-96.77,"1_inshore","1_Tex",0,0,0,0
59559,"large jellyfish",1996,6,26,73.2,27.595,-96.4605,"2_shelf","1_Tex",0,0,0,0
59560,"large jellyfish",1996,6,26,91.4,27.576,-96.3405,"2_shelf","1_Tex",0,0,0,0
59562,"large jellyfish",1996,6,26,84,27.328,-96.6065,"2_shelf","1_Tex",0,0,0,0
59563,"large jellyfish",1996,6,26,64,27.4975,-96.6325,"2_shelf","1_Tex",0.0108511755557682,1.08511755557682e-05,0.000694475235569165,0.694475235569165
59565,"large jellyfish",1996,6,27,54.9,27.503,-96.7105,"2_shelf","1_Tex",0,0,0,0
59567,"large jellyfish",1996,6,27,14.6,28.1625,-96.6065,"1_inshore","1_Tex",0,0,0,0
59568,"large jellyfish",1996,6,27,18.3,28.3955,-96.161,"1_inshore","1_Tex",0,0,0,0
59569,"large jellyfish",1996,6,27,27.4,28.155,-96.1735,"2_shelf","1_Tex",0,0,0,0
59570,"large jellyfish",1996,6,27,32.9,28.042,-96.2815,"2_shelf","1_Tex",0,0,0,0
59571,"large jellyfish",1996,6,27,29.3,27.99,-96.4645,"2_shelf","1_Tex",0,0,0,0
59572,"large jellyfish",1996,6,28,27.4,28.1605,-96.1645,"2_shelf","1_Tex",0,0,0,0
59573,"large jellyfish",1996,6,28,16.5,28.4035,-96.1955,"1_inshore","1_Tex",0,0,0,0
59574,"large jellyfish",1996,6,28,25.6,28.2665,-95.9725,"2_shelf","1_Tex",0,0,0,0
59575,"large jellyfish",1996,6,28,25.6,28.4545,-95.666,"2_shelf","1_Tex",0,0,0,0
59576,"large jellyfish",1996,6,28,21.9,28.517,-95.6665,"2_shelf","1_Tex",0,0,0,0
59577,"large jellyfish",1996,6,28,13,28.75,-95.475,"1_inshore","1_Tex",0,0,0,0
59578,"large jellyfish",1996,6,28,29.3,28.4955,-95.3625,"2_shelf","1_Tex",0,0,0,0
59579,"large jellyfish",1996,6,28,36.6,28.4545,-95.083,"2_shelf","1_Tex",0,0,0,0
59580,"large jellyfish",1996,6,28,31.1,28.526,-95.1965,"2_shelf","1_Tex",0,0,0,0
59581,"large jellyfish",1996,6,28,21.9,28.638,-95.388,"2_shelf","1_Tex",0,0,0,0
59582,"large jellyfish",1996,6,29,34.7,28.3925,-95.3085,"2_shelf","1_Tex",0.0108511755557682,0.00325535266673045,0.112960737535547,0.376535791785157
59583,"large jellyfish",1996,6,29,40.2,28.2525,-95.452,"2_shelf","1_Tex",0,0,0,0
59584,"large jellyfish",1996,6,29,45.7,28.196,-95.438,"2_shelf","1_Tex",0,0,0,0
59585,"large jellyfish",1996,6,29,46.6,28.174,-95.3025,"2_shelf","1_Tex",0,0,0,0
59586,"large jellyfish",1996,6,29,48.5,28.1805,-95.2805,"2_shelf","1_Tex",0,0,0,0
59589,"large jellyfish",1996,6,29,74,27.774,-95.7955,"2_shelf","1_Tex",0,0,0,0
59590,"large jellyfish",1996,6,29,55,27.942,-95.8365,"2_shelf","1_Tex",0,0,0,0
59593,"large jellyfish",1996,6,30,36.6,28.125,-95.9225,"2_shelf","1_Tex",0.0108511755557682,1.08511755557682e-05,0.000397153025341116,0.397153025341116
59594,"large jellyfish",1996,6,30,73.2,27.8585,-95.558,"2_shelf","1_Tex",0,0,0,0
59595,"large jellyfish",1996,6,30,91.4,27.9795,-94.833,"2_shelf","1_Tex",0,0,0,0
59596,"large jellyfish",1996,6,30,46,28.322,-94.868,"2_shelf","1_Tex",0,0,0,0
59597,"large jellyfish",1996,6,30,40.2,28.3315,-95.0585,"2_shelf","1_Tex",0,0,0,0
59598,"large jellyfish",1996,6,30,91.4,27.8475,-95.4345,"2_shelf","1_Tex",0,0,0,0
59599,"large jellyfish",1996,6,30,123,27.7905,-95.465,"2_shelf","1_Tex",0,0,0,0
59600,"large jellyfish",1996,7,1,109.7,27.9065,-95.1585,"2_shelf","1_Tex",0,0,0,0
59601,"large jellyfish",1996,7,1,82.3,27.973,-95.218,"2_shelf","1_Tex",0,0,0,0
59603,"large jellyfish",1996,7,1,31.1,28.5905,-94.928,"2_shelf","1_Tex",0,0,0,0
59604,"large jellyfish",1996,7,1,20.1,28.8425,-94.829,"2_shelf","1_Tex",0,0,0,0
59606,"large jellyfish",1996,7,1,11,29.2205,-94.8345,"1_inshore","1_Tex",0,0,0,0
59608,"large jellyfish",1996,7,1,12.8,28.98,-95.168,"1_inshore","1_Tex",0,0,0,0
59609,"large jellyfish",1996,7,1,23.8,28.7615,-94.8005,"2_shelf","1_Tex",0,0,0,0
59610,"large jellyfish",1996,7,3,16.5,29.2305,-94.622,"1_inshore","1_Tex",0.130214106669218,0.00325535266673045,0.0537133190010524,2.1485327600421
59611,"large jellyfish",1996,7,3,20.1,28.9655,-94.242,"2_shelf","1_Tex",0,0,0,0
59612,"large jellyfish",1996,7,4,18.3,NA,28.936,"1_inshore","3_Fla",0,0,0,0
59613,"large jellyfish",1996,7,4,32.9,28.5775,-94.7415,"2_shelf","1_Tex",0,0,0,0
59614,"large jellyfish",1996,7,4,24,28.8735,-94.2875,"2_shelf","1_Tex",0,0,0,0
59615,"large jellyfish",1996,7,4,34.7,28.579,-94.4505,"2_shelf","1_Tex",0,0,0,0
59616,"large jellyfish",1996,7,4,62.2,28.163,-94.258,"2_shelf","1_Tex",0,0,0,0
59619,"large jellyfish",1996,7,4,84,28.007,-94.256,"2_shelf","1_Tex",0,0,0,0
59620,"large jellyfish",1996,7,4,64,28.224,-94.0215,"2_shelf","1_Tex",0,0,0,0
59624,"large jellyfish",1996,7,5,72,28.1645,-93.846,"2_shelf","2_Lou",0,0,0,0
59625,"large jellyfish",1996,7,5,109.7,27.953,-94.331,"2_shelf","1_Tex",0,0,0,0
59626,"large jellyfish",1996,7,5,65.8,28.2045,-93.584,"2_shelf","2_Lou",0,0,0,0
59629,"large jellyfish",1996,7,5,45.7,28.4545,-93.1305,"2_shelf","2_Lou",0,0,0,0
59631,"large jellyfish",1996,7,6,40.2,28.503,-93.2475,"2_shelf","2_Lou",0,0,0,0
59635,"large jellyfish",1996,7,6,36.6,28.5595,-93.687,"2_shelf","2_Lou",0,0,0,0
59636,"large jellyfish",1996,7,6,31.1,28.6765,-93.6405,"2_shelf","2_Lou",0,0,0,0
59637,"large jellyfish",1996,7,6,29.3,28.6985,-93.5955,"2_shelf","2_Lou",0,0,0,0
59639,"large jellyfish",1996,7,6,27.4,28.7935,-93.455,"2_shelf","2_Lou",0,0,0,0
59640,"large jellyfish",1996,7,6,36.6,28.62,-93.436,"2_shelf","2_Lou",0,0,0,0
59641,"large jellyfish",1996,7,7,29.3,28.6935,-93.614,"2_shelf","2_Lou",0,0,0,0
59642,"large jellyfish",1996,7,7,14.6,29.2745,-94.042,"1_inshore","1_Tex",0,0,0,0
59646,"large jellyfish",1996,7,7,16.5,29.362,-93.3845,"1_inshore","2_Lou",0,0,0,0
59647,"large jellyfish",1996,7,7,14.6,29.371,-93.3065,"1_inshore","2_Lou",0.065107053334609,0.000542558777788408,0.00792135815571076,0.950562978685291
59648,"large jellyfish",1996,7,7,14.6,29.387,-93.392,"1_inshore","2_Lou",0.065107053334609,0.00108511755557682,0.0158427163114216,0.950562978685291
59649,"large jellyfish",1996,7,7,16.5,29.3635,-93.422,"1_inshore","2_Lou",0.065107053334609,0.00108511755557682,0.0179044396670175,1.07426638002105
59650,"large jellyfish",1996,7,8,11,29.603,-92.932,"1_inshore","2_Lou",0,0,0,0
59651,"large jellyfish",1996,7,8,12.8,29.548,-92.952,"1_inshore","2_Lou",0.141065282224986,0.00217023511115363,0.0277790094227665,1.80563561247982
59653,"large jellyfish",1996,7,8,20.1,29.184,-92.6795,"2_shelf","2_Lou",0.0868094044461453,0.000813838166682612,0.0163581471503205,1.74486902936752
59654,"large jellyfish",1996,7,8,25.6,29.0385,-92.7355,"2_shelf","2_Lou",0.0868094044461453,0.00108511755557682,0.0277790094227666,2.22232075382132
59655,"large jellyfish",1996,7,8,26,28.939,-92.637,"2_shelf","2_Lou",0,0,0,0
59657,"large jellyfish",1996,7,8,22,29.103,-93.0535,"2_shelf","2_Lou",0,0,0,0
59658,"large jellyfish",1996,7,8,20.1,29.1155,-93.0335,"2_shelf","2_Lou",0.0217023511115363,0.000108511755557682,0.00218108628670941,0.43621725734188
59659,"large jellyfish",1996,7,8,23.8,29.09,-92.909,"2_shelf","2_Lou",0,0,0,0
59660,"large jellyfish",1996,7,9,24,28.9545,-92.802,"2_shelf","2_Lou",0,0,0,0
59662,"large jellyfish",1996,7,9,31.1,28.778,-92.755,"2_shelf","2_Lou",0,0,0,0
59663,"large jellyfish",1996,7,9,32.9,28.7255,-92.8745,"2_shelf","2_Lou",0.227874686671131,0.00244151450004784,0.0803258270515739,7.49707719148021
59664,"large jellyfish",1996,7,9,32.9,28.727,-92.7205,"2_shelf","2_Lou",0.434047022230727,0.0025041174359465,0.0823854636426399,14.2801470313909
59665,"large jellyfish",1996,7,9,50.3,28.501,-92.7045,"2_shelf","2_Lou",0,0,0,0
59668,"large jellyfish",1996,7,9,43.9,28.539,-93.0495,"2_shelf","2_Lou",0,0,0,0
59671,"large jellyfish",1996,7,9,34.7,28.6415,-93.0175,"2_shelf","2_Lou",0,0,0,0
59672,"large jellyfish",1996,7,10,51.2,28.526,-92.3065,"2_shelf","2_Lou",0,0,0,0
59673,"large jellyfish",1996,7,10,58.5,28.2975,-92.7345,"2_shelf","2_Lou",0,0,0,0
59675,"large jellyfish",1996,7,10,82.3,28.1485,-92.517,"2_shelf","2_Lou",0,0,0,0
59676,"large jellyfish",1996,7,10,91.4,28.1145,-92.4565,"2_shelf","2_Lou",0,0,0,0
59677,"large jellyfish",1996,7,10,109.7,28.0655,-92.3575,"2_shelf","2_Lou",0,0,0,0
59678,"large jellyfish",1996,7,10,91.4,28.1175,-92.5265,"2_shelf","2_Lou",0,0,0,0
59679,"large jellyfish",1996,7,10,64,28.3045,-92.511,"2_shelf","2_Lou",0,0,0,0
59683,"large jellyfish",1996,7,11,40.2,28.6795,-92.251,"2_shelf","2_Lou",0,0,0,0
59685,"large jellyfish",1996,7,11,34.7,28.7705,-92.208,"2_shelf","2_Lou",0,0,0,0
59686,"large jellyfish",1996,7,11,18.3,29.0365,-92.029,"1_inshore","2_Lou",0,0,0,0
59687,"large jellyfish",1996,7,11,12.8,29.134,-92.1665,"1_inshore","2_Lou",0,0,0,0
59688,"large jellyfish",1996,7,11,11,29.1505,-92.2045,"1_inshore","2_Lou",0,0,0,0
59689,"large jellyfish",1996,7,11,23.8,29.0015,-92.346,"2_shelf","2_Lou",0,0,0,0
59691,"large jellyfish",1996,7,11,18.3,29.139,-92.4315,"1_inshore","2_Lou",0.0108511755557682,0.000108511755557682,0.00198576512670558,0.198576512670558
59692,"large jellyfish",1996,7,12,21.9,29.019,-92.2065,"2_shelf","2_Lou",0,0,0,0
59693,"large jellyfish",1996,7,12,16.5,28.9825,-91.704,"1_inshore","2_Lou",0,0,0,0
59694,"large jellyfish",1996,7,12,12.8,29.0125,-91.6885,"1_inshore","2_Lou",0,0,0,0
59695,"large jellyfish",1996,7,12,14.6,28.987,-91.6375,"1_inshore","2_Lou",0,0,0,0
59696,"large jellyfish",1996,7,12,21.9,28.891,-91.7535,"2_shelf","2_Lou",0,0,0,0
59697,"large jellyfish",1996,7,12,36.6,28.5945,-91.5345,"2_shelf","2_Lou",0,0,0,0
59698,"large jellyfish",1996,7,12,69.5,28.315,-91.6455,"2_shelf","2_Lou",0,0,0,0
59700,"large jellyfish",1996,7,12,109.7,28.0505,-91.983,"2_shelf","2_Lou",0,0,0,0
59701,"large jellyfish",1996,7,13,73.2,28.2565,-91.834,"2_shelf","2_Lou",0,0,0,0
59703,"large jellyfish",1996,7,13,78.6,28.2205,-91.718,"2_shelf","2_Lou",0,0,0,0
59705,"large jellyfish",1996,7,13,104.2,28.1495,-91.334,"2_shelf","2_Lou",0,0,0,0
59707,"large jellyfish",1996,7,13,64,28.3555,-91.2335,"2_shelf","2_Lou",0.0325535266673045,0.000439472610008611,0.0281262470405511,2.08342570670749
59709,"large jellyfish",1996,7,13,40.2,28.487,-91.18,"2_shelf","2_Lou",0,0,0,0
59710,"large jellyfish",1996,7,13,29.3,28.62,-91.3515,"2_shelf","2_Lou",0,0,0,0
59712,"large jellyfish",1996,7,13,31.1,28.621,-91.4365,"2_shelf","2_Lou",0,0,0,0
59713,"large jellyfish",1996,7,13,51.2,28.499,-91.638,"2_shelf","2_Lou",0,0,0,0
59715,"large jellyfish",1996,7,14,45.7,28.4755,-91.255,"2_shelf","2_Lou",0,0,0,0
59716,"large jellyfish",1996,7,14,23.8,28.664,-91.2905,"2_shelf","2_Lou",0,0,0,0
59717,"large jellyfish",1996,7,14,18.3,28.738,-91.291,"1_inshore","2_Lou",0,0,0,0
59718,"large jellyfish",1996,7,14,20.1,28.6325,-91.049,"2_shelf","2_Lou",0.0217023511115363,0.000813838166682612,0.0163581471503205,0.43621725734188
59719,"large jellyfish",1996,7,14,82.3,28.2655,-90.32,"2_shelf","2_Lou",0,0,0,0
59720,"large jellyfish",1996,7,14,46,28.444,-90.474,"2_shelf","2_Lou",0,0,0,0
59722,"large jellyfish",1996,7,14,32.9,28.558,-90.5175,"2_shelf","2_Lou",0,0,0,0
59723,"large jellyfish",1996,7,14,23.8,28.6165,-90.5535,"2_shelf","2_Lou",0,0,0,0
59724,"large jellyfish",1996,7,15,26,28.759,-90.305,"2_shelf","2_Lou",0,0,0,0
59725,"large jellyfish",1996,7,15,18.3,28.9015,-90.418,"1_inshore","2_Lou",0,0,0,0
59726,"large jellyfish",1996,7,15,16,28.971,-90.377,"1_inshore","2_Lou",0,0,0,0
59727,"large jellyfish",1996,7,15,12.8,28.9935,-90.3795,"1_inshore","2_Lou",0,0,0,0
59728,"large jellyfish",1996,7,15,25.6,28.617,-90.5035,"2_shelf","2_Lou",0,0,0,0
59729,"large jellyfish",1996,7,15,31.1,28.617,-90.394,"2_shelf","2_Lou",0,0,0,0
59731,"large jellyfish",1996,7,15,93,28.7135,-89.7,"2_shelf","2_Lou",0,0,0,0
59732,"large jellyfish",1996,7,15,91.4,28.7195,-89.8455,"2_shelf","2_Lou",0.0542558777788408,0.000542558777788408,0.0495898722898605,4.95898722898605
59733,"large jellyfish",1996,7,15,109.7,28.676,-89.9145,"2_shelf","2_Lou",0,0,0,0
59734,"large jellyfish",1996,7,15,34.7,28.7715,-90.1305,"2_shelf","2_Lou",0,0,0,0
59735,"large jellyfish",1996,7,16,22,28.905,-90.232,"2_shelf","2_Lou",0,0,0,0
59736,"large jellyfish",1996,7,16,20.1,29.0215,-90.0635,"2_shelf","2_Lou",0,0,0,0
59737,"large jellyfish",1996,7,16,27.4,29.061,-89.88,"2_shelf","2_Lou",0,0,0,0
59738,"large jellyfish",1996,7,16,32.9,29.047,-89.8025,"2_shelf","2_Lou",0,0,0,0
59739,"large jellyfish",1996,7,16,54.9,28.86,-89.8365,"2_shelf","2_Lou",0,0,0,0
59740,"large jellyfish",1996,7,16,34.7,28.9865,-89.5745,"2_shelf","2_Lou",0,0,0,0
59741,"large jellyfish",1996,7,16,28,28.9795,-89.5395,"2_shelf","2_Lou",0,0,0,0
59742,"large jellyfish",1996,7,16,16.5,29.1645,-89.6975,"1_inshore","2_Lou",0,0,0,0
59743,"large jellyfish",1996,7,16,11,29.2385,-89.843,"1_inshore","2_Lou",0,0,0,0
59744,"large jellyfish",1996,7,16,11,29.224,-89.7,"1_inshore","2_Lou",0,0,0,0
59745,"large jellyfish",1996,7,16,29.3,29.0805,-89.7535,"2_shelf","2_Lou",0,0,0,0
59746,"large jellyfish",1996,7,16,36.6,29.0365,-89.7085,"2_shelf","2_Lou",0,0,0,0
59747,"large jellyfish",1996,7,17,40.2,28.989,-89.59,"2_shelf","2_Lou",0,0,0,0
59748,"large jellyfish",1996,7,17,64,28.928,-89.5995,"2_shelf","2_Lou",0,0,0,0
59966,"large jellyfish",1990,6,14,18.3,29.41,-88.904,"1_inshore","2_Lou",0,0,0,0
59973,"large jellyfish",1990,6,14,16.5,30.13,-88.139,"1_inshore","2_Lou",0,0,0,0
59993,"large jellyfish",1990,6,15,16.5,30.128,-88.14,"1_inshore","2_Lou",0,0,0,0
60013,"large jellyfish",1990,6,18,91.4,26.8275,-96.673,"2_shelf","1_Tex",0,0,0,0
60014,"large jellyfish",1990,6,18,82.3,26.6725,-96.6585,"2_shelf","1_Tex",0,0,0,0
60016,"large jellyfish",1990,6,18,109.7,26.4555,-96.388,"2_shelf","1_Tex",0,0,0,0
60017,"large jellyfish",1990,6,18,91.4,26.3825,-96.372,"2_shelf","1_Tex",0,0,0,0
60018,"large jellyfish",1990,6,18,73.2,26.3425,-96.46,"2_shelf","1_Tex",0,0,0,0
60019,"large jellyfish",1990,6,19,55,26.3085,-96.6025,"2_shelf","1_Tex",0,0,0,0
60021,"large jellyfish",1990,6,19,26.5,26.2295,-97.016,"2_shelf","1_Tex",0,0,0,0
60023,"large jellyfish",1990,6,19,16.5,26.056,-97.1225,"1_inshore","1_Tex",0,0,0,0
60024,"large jellyfish",1990,6,19,31.1,26.2075,-96.9535,"2_shelf","1_Tex",0,0,0,0
60025,"large jellyfish",1990,6,19,11,26.1825,-97.156,"1_inshore","1_Tex",0.065107053334609,0.0014649087000287,0.0161139957003157,0.716177586680699
60026,"large jellyfish",1990,6,19,14.6,26.404,-97.193,"1_inshore","1_Tex",0.0108511755557682,0.000488302900009567,0.00712922234013968,0.158427163114216
60027,"large jellyfish",1990,6,19,18.3,26.5915,-97.21,"1_inshore","1_Tex",0,0,0,0
60029,"large jellyfish",1990,6,19,43.9,26.5425,-96.863,"2_shelf","1_Tex",0,0,0,0
60031,"large jellyfish",1990,6,20,31.1,26.3715,-97.0155,"2_shelf","1_Tex",0,0,0,0
60032,"large jellyfish",1990,6,20,14.6,26.504,-97.227,"1_inshore","1_Tex",0,0,0,0
60033,"large jellyfish",1990,6,20,20.1,26.7685,-97.264,"2_shelf","1_Tex",0,0,0,0
60034,"large jellyfish",1990,6,20,40.2,26.91,-97.036,"2_shelf","1_Tex",0,0,0,0
60035,"large jellyfish",1990,6,20,64,26.9325,-96.851,"2_shelf","1_Tex",0,0,0,0
60037,"large jellyfish",1990,6,20,29.3,27.05,-97.174,"2_shelf","1_Tex",0,0,0,0
60038,"large jellyfish",1990,6,20,21.9,27.122,-97.2685,"2_shelf","1_Tex",0,0,0,0
60039,"large jellyfish",1990,6,20,13,27.1095,-97.349,"1_inshore","1_Tex",0,0,0,0
60040,"large jellyfish",1990,6,20,11.2,27.091,-97.3585,"1_inshore","1_Tex",0,0,0,0
60041,"large jellyfish",1990,6,20,20.3,26.999,-97.284,"2_shelf","1_Tex",0,0,0,0
60042,"large jellyfish",1990,6,20,24.1,26.8985,-97.2505,"2_shelf","1_Tex",0,0,0,0
60043,"large jellyfish",1990,6,21,29.3,26.989,-97.1845,"2_shelf","1_Tex",0,0,0,0
60044,"large jellyfish",1990,6,21,27.4,27.0725,-97.205,"2_shelf","1_Tex",0,0,0,0
60046,"large jellyfish",1990,6,21,34.7,27.427,-96.9485,"2_shelf","1_Tex",0,0,0,0
60047,"large jellyfish",1990,6,21,27.4,27.4885,-97.0435,"2_shelf","1_Tex",0,0,0,0
60048,"large jellyfish",1990,6,21,32.9,27.7015,-96.773,"2_shelf","1_Tex",0,0,0,0
60049,"large jellyfish",1990,6,21,45.7,27.6485,-96.673,"2_shelf","1_Tex",0,0,0,0
