OBJECTID,Join_Count,join_dist,TARGET_FID,agg_grp,year,month,day,stationid,use_pop_de,use_biomas,depth_m,biomass_de,pop_den_no,decslat_ct,decslon_ct,FID_jelly_,FID_jelly1,agg_grp_1,year_1,month_1,day_1,stationid_,use_pop__1,use_biom_1,depth_m_1,biomass__1,pop_den__1,decslat__1,decslon__1,agg_grp_12,year_12,month_12,day_12,stationi_1,use_pop__2,use_biom_2,depth_m_12,biomass__2,pop_den__2,decslat__2,decslon__2
488,1,3609.955724596802200,488,large jellyfish,1986,11,6,55456,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.413000000000000,-89.072000000000003,,,,,,,,,,,,,,,large jellyfish,1984,10,16,52525,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,29.384499999999999,-89.054000000000002
489,0,-1.000000000000000,489,large jellyfish,1986,11,6,55458,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.448000000000000,-89.159999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,
490,0,-1.000000000000000,490,large jellyfish,1986,11,6,55460,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.567000000000000,-92.030000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
491,0,-1.000000000000000,491,large jellyfish,1986,11,6,55461,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.457000000000001,-89.203000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,
492,1,0.000000000000000,492,large jellyfish,1986,11,6,55462,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.007999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1988,11,7,55432,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,29.007999999999999,-90.594999999999999
493,1,345.398521070497280,493,large jellyfish,1986,11,6,55463,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.033999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1995,7,8,39194,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.034500000000001,-90.598500000000001
494,1,0.000000000000000,494,large jellyfish,1986,11,6,55464,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.074999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1988,11,7,55434,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,29.074999999999999,-90.594999999999999
495,1,0.000000000000000,495,large jellyfish,1990,11,7,55719,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.007999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1988,11,7,55432,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,29.007999999999999,-90.594999999999999
496,1,243.557401633974650,496,large jellyfish,1990,11,7,55720,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.016999999999999,-90.981999999999999,,,,,,,,,,,,,,,large jellyfish,1988,7,14,55424,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.016999999999999,-90.984499999999997
497,1,911.185356382603460,497,large jellyfish,1990,11,7,55722,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.158000000000001,-92.158000000000001,,,,,,,,,,,,,,,large jellyfish,1989,7,13,85530,0.065107053334609,0.001171926960023,12.800000000000001,0.015000665088294,0.833370282682995,29.150500000000001,-92.161834999999996
498,0,-1.000000000000000,498,large jellyfish,1990,11,7,55724,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.271999999999998,-89.933000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,
499,1,345.398521070497280,499,large jellyfish,1990,11,7,55725,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.033999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1995,7,8,39194,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.034500000000001,-90.598500000000001
500,1,3609.955724596802200,500,large jellyfish,1990,11,7,55727,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.413000000000000,-89.072000000000003,,,,,,,,,,,,,,,large jellyfish,1984,10,16,52525,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,29.384499999999999,-89.054000000000002
501,1,0.000000000000000,501,large jellyfish,1990,11,7,55728,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.074999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1988,11,7,55434,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,29.074999999999999,-90.594999999999999
502,1,1726.045278015841900,502,large jellyfish,1990,11,7,55729,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.251000000000001,-89.903000000000006,,,,,,,,,,,,,,,large jellyfish,1985,7,25,68730,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.255500000000001,-89.885999999999996
503,0,-1.000000000000000,503,large jellyfish,1990,11,7,55730,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.321999999999999,-92.113000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
504,1,1163.816737183835400,504,large jellyfish,1990,11,7,55731,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.231999999999999,-89.878000000000000,,,,,,,,,,,,,,,large jellyfish,1987,9,30,51769,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,29.242500000000000,-89.878000000000000
505,0,-1.000000000000000,505,large jellyfish,1990,11,7,55732,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.448000000000000,-89.159999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,
506,0,-1.000000000000000,506,large jellyfish,1990,11,7,55733,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.457000000000001,-89.203000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,
507,0,-1.000000000000000,507,large jellyfish,1990,11,7,55734,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.567000000000000,-92.030000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
508,1,3351.252973516150200,508,large jellyfish,1990,11,14,55737,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,30.000000000000000,-88.856999999999999,,,,,,,,,,,,,,,large jellyfish,1999,10,26,67915,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,30.003499999999999,-88.822500000000005
509,1,783.733348492974870,509,large jellyfish,1984,7,12,55788,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.163000000000000,-92.162999999999997,,,,,,,,,,,,,,,large jellyfish,1990,7,5,60164,0.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,0.000000000000000,29.166499999999999,-92.170000000000002
510,1,2593.474484861532300,510,large jellyfish,1984,7,12,55789,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.324999999999999,-92.150000000000006,,,,,,,,,,,,,,,large jellyfish,2000,7,2,14472,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.309500000000000,-92.170000000000002
511,0,-1.000000000000000,511,large jellyfish,1984,7,12,55790,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.567000000000000,-92.131000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
512,1,243.557401633974650,512,large jellyfish,1984,7,17,55791,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.016999999999999,-90.981999999999999,,,,,,,,,,,,,,,large jellyfish,1988,7,14,55424,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.016999999999999,-90.984499999999997
513,1,0.000000000000000,513,large jellyfish,1984,7,18,55793,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.007999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1988,11,7,55432,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,29.007999999999999,-90.594999999999999
514,1,345.398521070497280,514,large jellyfish,1984,7,18,55794,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.033999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1995,7,8,39194,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.034500000000001,-90.598500000000001
515,1,0.000000000000000,515,large jellyfish,1984,7,18,55795,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.074999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1988,11,7,55434,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,29.074999999999999,-90.594999999999999
516,0,-1.000000000000000,516,large jellyfish,1984,7,19,55796,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.271999999999998,-89.933000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,
517,1,1726.045278015841900,517,large jellyfish,1984,7,19,55797,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.251000000000001,-89.903000000000006,,,,,,,,,,,,,,,large jellyfish,1985,7,25,68730,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.255500000000001,-89.885999999999996
518,1,1163.816737183835400,518,large jellyfish,1984,7,19,55798,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.231999999999999,-89.878000000000000,,,,,,,,,,,,,,,large jellyfish,1987,9,30,51769,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,29.242500000000000,-89.878000000000000
519,1,3609.955724596802200,519,large jellyfish,1984,7,21,55799,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.413000000000000,-89.072000000000003,,,,,,,,,,,,,,,large jellyfish,1984,10,16,52525,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,29.384499999999999,-89.054000000000002
520,0,-1.000000000000000,520,large jellyfish,1984,7,21,55800,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.448000000000000,-89.159999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,
521,0,-1.000000000000000,521,large jellyfish,1984,7,21,55801,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.457000000000001,-89.203000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,
522,1,0.000000000000000,522,large jellyfish,1984,7,24,55802,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,30.053000000000001,-88.861000000000004,,,,,,,,,,,,,,,large jellyfish,1988,11,3,55429,0.000000000000000,0.000000000000000,3.700000000000000,0.000000000000000,0.000000000000000,30.053000000000001,-88.861000000000004
523,1,0.000000000000000,523,large jellyfish,1984,7,24,55803,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,30.055000000000000,-88.856999999999999,,,,,,,,,,,,,,,large jellyfish,1988,11,3,55430,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,30.055000000000000,-88.856999999999999
524,1,146.923818612443200,524,large jellyfish,1984,7,24,55804,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,30.061000000000000,-88.846000000000004,,,,,,,,,,,,,,,large jellyfish,1988,11,3,55431,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,30.062000000000001,-88.846999999999994
525,1,0.000000000000000,525,large jellyfish,1986,6,11,57334,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,30.053000000000001,-88.861000000000004,,,,,,,,,,,,,,,large jellyfish,1988,11,3,55429,0.000000000000000,0.000000000000000,3.700000000000000,0.000000000000000,0.000000000000000,30.053000000000001,-88.861000000000004
526,1,3609.955724596802200,526,large jellyfish,1986,6,11,57335,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.413000000000000,-89.072000000000003,,,,,,,,,,,,,,,large jellyfish,1984,10,16,52525,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,29.384499999999999,-89.054000000000002
527,1,0.000000000000000,527,large jellyfish,1986,6,11,57336,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,30.055000000000000,-88.856999999999999,,,,,,,,,,,,,,,large jellyfish,1988,11,3,55430,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,30.055000000000000,-88.856999999999999
528,0,-1.000000000000000,528,large jellyfish,1986,6,11,57337,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.448000000000000,-89.159999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,
529,0,-1.000000000000000,529,large jellyfish,1986,6,11,57338,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.457000000000001,-89.203000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,
530,1,0.000000000000000,530,large jellyfish,1986,6,11,57339,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,30.062000000000001,-88.846999999999994,,,,,,,,,,,,,,,large jellyfish,1988,11,3,55431,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,30.062000000000001,-88.846999999999994
531,1,243.557401633974650,531,large jellyfish,1986,6,16,57341,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.016999999999999,-90.981999999999999,,,,,,,,,,,,,,,large jellyfish,1988,7,14,55424,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.016999999999999,-90.984499999999997
532,1,0.000000000000000,532,large jellyfish,1986,6,17,57343,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.007999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1988,11,7,55432,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,29.007999999999999,-90.594999999999999
533,1,345.398521070497280,533,large jellyfish,1986,6,17,57344,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.033999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1995,7,8,39194,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.034500000000001,-90.598500000000001
534,1,0.000000000000000,534,large jellyfish,1986,6,17,57345,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.074999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1988,11,7,55434,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,29.074999999999999,-90.594999999999999
535,1,911.185356382603460,535,large jellyfish,1986,6,17,57346,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.158000000000001,-92.158000000000001,,,,,,,,,,,,,,,large jellyfish,1989,7,13,85530,0.065107053334609,0.001171926960023,12.800000000000001,0.015000665088294,0.833370282682995,29.150500000000001,-92.161834999999996
536,0,-1.000000000000000,536,large jellyfish,1986,6,17,57347,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.321999999999999,-92.113000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
537,0,-1.000000000000000,537,large jellyfish,1986,6,17,57348,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.567000000000000,-92.030000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
538,0,-1.000000000000000,538,large jellyfish,1986,6,18,57349,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.271999999999998,-89.933000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,
539,1,1726.045278015841900,539,large jellyfish,1986,6,18,57350,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.251000000000001,-89.903000000000006,,,,,,,,,,,,,,,large jellyfish,1985,7,25,68730,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.255500000000001,-89.885999999999996
540,1,1163.816737183835400,540,large jellyfish,1986,6,18,57351,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.231999999999999,-89.878000000000000,,,,,,,,,,,,,,,large jellyfish,1987,9,30,51769,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,29.242500000000000,-89.878000000000000
541,0,-1.000000000000000,541,large jellyfish,1991,7,9,57988,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.271999999999998,-89.933000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,
542,1,243.557401633974650,542,large jellyfish,1991,7,9,57989,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.016999999999999,-90.981999999999999,,,,,,,,,,,,,,,large jellyfish,1988,7,14,55424,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.016999999999999,-90.984499999999997
543,1,1726.045278015841900,543,large jellyfish,1991,7,9,57990,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.251000000000001,-89.903000000000006,,,,,,,,,,,,,,,large jellyfish,1985,7,25,68730,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.255500000000001,-89.885999999999996
544,1,0.000000000000000,544,large jellyfish,1991,7,9,57991,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.074999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1988,11,7,55434,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,29.074999999999999,-90.594999999999999
545,1,911.185356382603460,545,large jellyfish,1991,7,9,57993,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.158000000000001,-92.158000000000001,,,,,,,,,,,,,,,large jellyfish,1989,7,13,85530,0.065107053334609,0.001171926960023,12.800000000000001,0.015000665088294,0.833370282682995,29.150500000000001,-92.161834999999996
