"agg_grp"	"year"	"month"	"day"	"stationid"	"subregion_depth"	"subregion_alongshore"	"use_pop_den_no_m2"	"use_biomass_den_kg_m2"	"depth_m"	"biomass_den_kg_m3"	"pop_den_no_m3"	"decslat_ctr"	"decslon_ctr"
"large jellyfish"	1983	11	11	63699	"2_shelf"	"2_Lou"	0.130214106669218	0.0620209790065485	20.1	1.24662167803163	2.61730354405128	28.9375	-90.1925
"large jellyfish"	1983	11	11	63701	"2_shelf"	"2_Lou"	0.0390642320007654	0.0194930517683819	24	0.467833242441166	0.93754156801837	28.862	-90.199
"large jellyfish"	1983	11	11	63703	"2_shelf"	"2_Lou"	0	0	24	0	0	28.809	-90.265
"large jellyfish"	1983	11	11	63705	"2_shelf"	"2_Lou"	0	0	27.4	0	0	28.732	-90.28
"large jellyfish"	1983	11	11	63707	"2_shelf"	"2_Lou"	0	0	36.6	0	0	28.725	-90.1525
"large jellyfish"	1983	11	11	63709	"2_shelf"	"2_Lou"	0	0	38.4	0	0	28.683	-90.204
"large jellyfish"	1983	11	11	63711	"2_shelf"	"2_Lou"	0	0	41	0	0	28.6525	-90.2185
"large jellyfish"	1983	11	11	63713	"2_shelf"	"2_Lou"	0	0	46	0	0	28.5615	-90.2675
"large jellyfish"	1983	11	11	63715	"2_shelf"	"2_Lou"	0.0130214106669218	0.012995367845588	29.3	0.380764277875728	0.381527332540809	28.646	-90.355
"large jellyfish"	1983	11	11	63717	"2_shelf"	"2_Lou"	0	0	27	0	0	28.618	-90.4855
"large jellyfish"	1983	11	11	63718	"2_shelf"	"2_Lou"	0.0130214106669218	0.0118104194748981	20.1	0.237389431445452	0.261730354405128	28.717	-90.444
"large jellyfish"	1983	11	11	63719	"2_shelf"	"2_Lou"	0	0	20.1	0	0	28.73	-90.4075
"large jellyfish"	1983	11	11	63720	"2_shelf"	"2_Lou"	0	0	20.1	0	0	28.756	-90.399
"large jellyfish"	1983	11	11	63721	"1_inshore"	"2_Lou"	0	0	20	0	0	28.798	-90.4435
"large jellyfish"	1983	11	11	63722	"2_shelf"	"2_Lou"	0	0	20.1	0	0	28.8125	-90.586
"large jellyfish"	1983	11	12	63723	"1_inshore"	"2_Lou"	0.0260428213338436	0.012995367845588	18.3	0.23781523157426	0.476583630409338	28.745	-90.679
"large jellyfish"	1983	11	12	63724	"1_inshore"	"2_Lou"	0.0260428213338436	0.00885455925350682	18.3	0.162038434339175	0.476583630409338	28.7355	-90.616
"large jellyfish"	1983	11	12	63725	"1_inshore"	"2_Lou"	0.0390642320007654	0.0177221399176806	18.3	0.324315160493555	0.714875445614007	28.6975	-90.564
"large jellyfish"	1983	11	12	63726	"1_inshore"	"2_Lou"	0.0911498746684526	0.0206606382581826	18.3	0.378089680124742	1.66804270643268	28.6875	-90.5975
"large jellyfish"	1983	11	12	63727	"2_shelf"	"2_Lou"	0.0390642320007654	0.0141803162162778	20.1	0.285024355947184	0.785191063215385	28.608	-90.6395
"large jellyfish"	1983	11	12	63728	"2_shelf"	"2_Lou"	0	0	37	0	0	28.491	-90.6685
"large jellyfish"	1983	11	12	63729	"2_shelf"	"2_Lou"	0	0	37	0	0	28.4775	-90.6125
"large jellyfish"	1983	11	12	63730	"2_shelf"	"2_Lou"	0	0	42	0	0	28.4395	-90.529
"large jellyfish"	1983	11	12	63731	"2_shelf"	"2_Lou"	0.0130214106669218	0.000117192696002296	48	0.00562524940811021	0.625027712012246	28.3685	-90.5575
"large jellyfish"	1983	11	12	63732	"2_shelf"	"2_Lou"	0	0	33	0	0	28.5135	-90.8005
"large jellyfish"	1983	11	12	63733	"1_inshore"	"2_Lou"	0	0	18.3	0	0	28.609	-90.818
"large jellyfish"	1983	11	12	63734	"1_inshore"	"2_Lou"	0.0520856426676872	0.0177091185070136	20	0.354182370140272	1.04171285335374	28.605	-90.856
"large jellyfish"	1983	11	12	63735	"2_shelf"	NA	0.0260428213338436	0.00885455925350682	24	0.212509422084164	0.625027712012246	61.7865	NA
"large jellyfish"	1983	11	12	63736	"2_shelf"	"2_Lou"	0	0	21.9	0	0	28.591	-90.9295
"large jellyfish"	1983	11	12	63737	"2_shelf"	"2_Lou"	0	0	38	0	0	28.447	-90.865
"large jellyfish"	1983	11	13	63740	"2_shelf"	"2_Lou"	0	0	27.4	0	0	28.644	-91.385
"large jellyfish"	1983	11	13	63744	"1_inshore"	"2_Lou"	0	0	18.3	0	0	28.7765	-91.38
"large jellyfish"	1983	11	13	63745	"1_inshore"	"2_Lou"	0	0	11	0	0	28.9675	-91.4215
"large jellyfish"	1983	11	13	63747	"1_inshore"	"2_Lou"	0.0520856426676872	0.0324884196139699	9.1	0.295644618487126	0.473979348275954	28.8275	-91.243
"large jellyfish"	1983	11	13	63748	"2_shelf"	"2_Lou"	0	0	22	0	0	28.6425	-91.199
"large jellyfish"	1983	11	14	63753	"2_shelf"	"2_Lou"	0	0	54	0	0	28.4015	-91.229
"large jellyfish"	1983	11	14	63755	"2_shelf"	"2_Lou"	0	0	49.4	0	0	28.4685	-91.4055
"large jellyfish"	1983	11	14	63757	"2_shelf"	"2_Lou"	0.0520856426676872	0.0189070882883704	66	1.24786782703245	3.43765241606736	28.327	-91.401
"large jellyfish"	1983	11	14	63758	"2_shelf"	"2_Lou"	0	0	86	0	0	28.199	-91.24
"large jellyfish"	1983	11	14	63761	"2_shelf"	"2_Lou"	0	0	49.4	0	0	28.3825	-91.051
"large jellyfish"	1994	6	16	64114	"2_shelf"	"3_Fla"	0	0	37	0	0	NA	29.7315
"large jellyfish"	1994	6	17	64115	"2_shelf"	"2_Lou"	0	0	45.7	0	0	29.5935	-88.4575
"large jellyfish"	1994	6	17	64116	"2_shelf"	"2_Lou"	0	0	40.2	0	0	29.789	-88.3735
"large jellyfish"	1994	6	17	64117	"2_shelf"	"2_Lou"	0	0	36.6	0	0	29.799	-88.188
"large jellyfish"	1994	6	17	64119	"2_shelf"	"3_Fla"	0	0	41	0	0	NA	29.7145
"large jellyfish"	1994	6	17	64121	"2_shelf"	NA	0	0	84	0	0	NA	NA
"large jellyfish"	1994	6	17	64122	"2_shelf"	"2_Lou"	0	0	80	0	0	29.329	-88.247
"large jellyfish"	1994	6	17	64123	"2_shelf"	"2_Lou"	0	0	82.3	0	0	29.306	-88.266
"large jellyfish"	1994	6	17	64124	"2_shelf"	NA	0	0	91.4	0	0	NA	NA
"large jellyfish"	1994	6	18	64125	"2_shelf"	"2_Lou"	0	0	109.7	0	0	29.1135	-88.6805
"large jellyfish"	1994	6	18	64126	"2_shelf"	"2_Lou"	0	0	66	0	0	29.347	-88.374
"large jellyfish"	1994	6	18	64129	"2_shelf"	"2_Lou"	0	0	65	0	0	29.3345	-88.3785
"large jellyfish"	1994	6	18	64130	"2_shelf"	"2_Lou"	0	0	109.7	0	0	29.166	-88.589
"large jellyfish"	1994	6	18	64131	"2_shelf"	"2_Lou"	0	0	91.4	0	0	29.15	-88.6535
"large jellyfish"	1994	6	18	64133	"2_shelf"	"2_Lou"	0	0	45.7	0	0	29.0965	-88.9615
"large jellyfish"	1994	6	18	64134	"2_shelf"	"2_Lou"	0	0	41	0	0	29.1065	-88.9615
"large jellyfish"	1994	6	18	64135	"2_shelf"	"2_Lou"	0	0	73.2	0	0	29.1975	-88.824
"large jellyfish"	1994	6	19	64137	"2_shelf"	"2_Lou"	0	0	28	0	0	29.3215	-88.9175
"large jellyfish"	1994	6	19	64138	"1_inshore"	"3_Fla"	0	0	18.3	0	0	NA	29.44
"large jellyfish"	1994	6	19	64139	"2_shelf"	"2_Lou"	0	0	31.1	0	0	29.3895	-88.8045
"large jellyfish"	1994	6	19	64140	"2_shelf"	"2_Lou"	0	0	54.9	0	0	29.3855	-88.693
"large jellyfish"	1994	6	19	64141	"2_shelf"	"3_Fla"	0	0	20.1	0	0	NA	29.392
"large jellyfish"	1994	6	19	64142	"2_shelf"	"2_Lou"	0	0	29.3	0	0	29.4015	-88.802
"large jellyfish"	1994	6	19	64143	"2_shelf"	"2_Lou"	0	0	54.9	0	0	29.3575	-88.7515
"large jellyfish"	1994	6	19	64144	"2_shelf"	"2_Lou"	0	0	28	0	0	29.6505	-88.5745
"large jellyfish"	1994	6	19	64145	"2_shelf"	"2_Lou"	0	0	23	0	0	29.618	-88.606
"large jellyfish"	1994	6	19	64146	"2_shelf"	"2_Lou"	0	0	27.4	0	0	29.545	-88.634
"large jellyfish"	1994	6	19	64147	"2_shelf"	"2_Lou"	0	0	25.6	0	0	29.44	-88.7675
"large jellyfish"	1994	6	19	64148	"2_shelf"	"2_Lou"	0	0	32.9	0	0	29.455	-88.7015
"large jellyfish"	1994	6	23	64150	"2_shelf"	"1_Tex"	0	0	73.2	0	0	26.516	-96.597
"large jellyfish"	1994	6	24	64151	"2_shelf"	"1_Tex"	0	0	64	0	0	26.452	-96.593
"large jellyfish"	1994	6	24	64152	"2_shelf"	NA	0	0	109.7	0	0	NA	NA
"large jellyfish"	1994	6	24	64154	"2_shelf"	NA	0	0	91.4	0	0	NA	NA
"large jellyfish"	1994	6	24	64155	"2_shelf"	"1_Tex"	0	0	45.7	0	0	26.0625	-96.7195
"large jellyfish"	1994	6	24	64158	"2_shelf"	"1_Tex"	0	0	32	0	0	26.0665	-96.96
"large jellyfish"	1994	6	24	64159	"2_shelf"	"1_Tex"	0	0	29.3	0	0	26.073	-96.98
"large jellyfish"	1994	6	24	64160	"2_shelf"	"1_Tex"	0	0	27.4	0	0	26.0805	-97.0035
"large jellyfish"	1994	6	24	64161	"2_shelf"	"1_Tex"	0	0	21.9	0	0	26.0025	-97.07
"large jellyfish"	1994	6	24	64163	"2_shelf"	"1_Tex"	0	0	32	0	0	26.3245	-96.9855
"large jellyfish"	1994	6	25	64164	"2_shelf"	"1_Tex"	0	0	20.1	0	0	26.3035	-97.055
"large jellyfish"	1994	6	25	64165	"2_shelf"	"1_Tex"	0	0	25	0	0	26.512	-97.0975
"large jellyfish"	1994	6	25	64166	"2_shelf"	"1_Tex"	0	0	27.4	0	0	26.6105	-97.111
"large jellyfish"	1994	6	25	64167	"1_inshore"	NA	0	0	17	0	0	NA	NA
"large jellyfish"	1994	6	25	64168	"1_inshore"	"1_Tex"	0	0	19	0	0	26.7225	-97.234
"large jellyfish"	1994	6	25	64169	"1_inshore"	"1_Tex"	0	0	13	0	0	26.4545	-97.218
"large jellyfish"	1994	6	25	64170	"1_inshore"	"1_Tex"	0	0	16.5	0	0	26.455	-97.198
"large jellyfish"	1994	6	25	64171	"1_inshore"	"1_Tex"	0	0	14.6	0	0	26.3095	-97.171
"large jellyfish"	1994	6	25	64174	"2_shelf"	"1_Tex"	0	0	82.3	0	0	26.8105	-96.7225
"large jellyfish"	1994	6	25	64175	"2_shelf"	"1_Tex"	0	0	82.3	0	0	26.9005	-96.7285
"large jellyfish"	1994	6	26	64176	"1_inshore"	"1_Tex"	0	0	14	0	0	26.722	-97.3055
"large jellyfish"	1994	6	26	64177	"1_inshore"	"1_Tex"	0	0	13	0	0	26.983	-97.359
"large jellyfish"	1994	6	26	64178	"1_inshore"	NA	0	0	18.3	0	0	NA	NA
"large jellyfish"	1994	6	26	64179	"1_inshore"	"1_Tex"	0	0	15	0	0	27.208	-97.3215
"large jellyfish"	1994	6	26	64180	"2_shelf"	"1_Tex"	0	0	23.8	0	0	27.1475	-97.248
"large jellyfish"	1994	6	26	64182	"2_shelf"	"1_Tex"	0	0	62.2	0	0	27.257	-96.7935
"large jellyfish"	1994	6	26	64184	"2_shelf"	"3_Fla"	0	0	51.2	0	0	NA	27.4665
"large jellyfish"	1994	6	26	64186	"2_shelf"	"1_Tex"	0	0	95	0	0	27.162	-96.6135
"large jellyfish"	1994	6	27	64187	"2_shelf"	"1_Tex"	0	0	36	0	0	27.099	-97.0705
"large jellyfish"	1994	6	27	64188	"2_shelf"	"1_Tex"	0	0	32.9	0	0	27.1135	-97.098
"large jellyfish"	1994	6	27	64189	"2_shelf"	NA	0	0	29.3	0	0	NA	NA
"large jellyfish"	1994	6	27	64190	"2_shelf"	"1_Tex"	0	0	27	0	0	27.409	-97.1095
"large jellyfish"	1994	6	27	64191	"1_inshore"	"1_Tex"	0	0	13	0	0	27.552	-97.207
"large jellyfish"	1994	6	27	64192	"2_shelf"	"1_Tex"	0	0	21	0	0	27.705	-97.007
"large jellyfish"	1994	6	27	64193	"1_inshore"	"1_Tex"	0	0	14.6	0	0	27.9185	-96.9105
"large jellyfish"	1994	6	27	64194	"2_shelf"	"1_Tex"	0	0	25.6	0	0	27.788	-96.8195
"large jellyfish"	1994	6	27	64195	"2_shelf"	"1_Tex"	0	0	36.6	0	0	27.7235	-96.694
"large jellyfish"	1994	6	27	64197	"2_shelf"	"1_Tex"	0	0	36.6	0	0	27.526	-96.865
"large jellyfish"	1994	6	27	64198	"2_shelf"	"3_Fla"	0	0	45.7	0	0	NA	27.396
"large jellyfish"	1994	6	28	64199	"2_shelf"	"1_Tex"	0	0	40.2	0	0	27.413	-96.9005
"large jellyfish"	1994	6	28	64200	"2_shelf"	"1_Tex"	0	0	21.9	0	0	27.607	-97.0575
"large jellyfish"	1994	6	28	64201	"2_shelf"	"1_Tex"	0	0	20.1	0	0	28.1135	-96.545
"large jellyfish"	1994	6	28	64203	"2_shelf"	"1_Tex"	0	0	34.7	0	0	27.8935	-96.514
"large jellyfish"	1994	6	28	64204	"2_shelf"	"1_Tex"	0	0	32.9	0	0	27.954	-96.451
"large jellyfish"	1994	6	28	64205	"2_shelf"	"1_Tex"	0	0	40.2	0	0	27.926	-96.38
"large jellyfish"	1994	6	28	64206	"2_shelf"	"1_Tex"	0	0	73.2	0	0	27.7755	-96.206
"large jellyfish"	1994	6	28	64207	"2_shelf"	"1_Tex"	0	0	56	0	0	27.75	-96.4835
"large jellyfish"	1994	6	29	64208	"1_inshore"	"1_Tex"	0	0	11	0	0	27.963	-96.926
"large jellyfish"	1994	6	29	64209	"1_inshore"	"1_Tex"	0	0	13	0	0	28.1825	-96.617
"large jellyfish"	1994	6	29	64210	"2_shelf"	"1_Tex"	0	0	25.6	0	0	28.164	-96.3075
"large jellyfish"	1994	6	29	64211	"1_inshore"	"1_Tex"	0	0	12.8	0	0	28.3665	-96.3205
"large jellyfish"	1994	6	29	64212	"2_shelf"	"1_Tex"	0	0	23.8	0	0	28.243	-96.238
"large jellyfish"	1994	6	29	64213	"2_shelf"	"1_Tex"	0	0	32.9	0	0	28.166	-95.959
"large jellyfish"	1994	6	29	64214	"2_shelf"	"1_Tex"	0	0	36.6	0	0	28.113	-95.9705
"large jellyfish"	1994	6	29	64215	"2_shelf"	"1_Tex"	0	0	45.7	0	0	28.044	-95.9155
"large jellyfish"	1994	6	29	64216	"2_shelf"	"1_Tex"	0	0	109.7	0	0	27.7535	-95.5745
"large jellyfish"	1994	6	29	64217	"2_shelf"	"1_Tex"	0	0	45.7	0	0	28.0475	-95.91
"large jellyfish"	1994	6	30	64218	"2_shelf"	"1_Tex"	0	0	35	0	0	28.053	-96.213
"large jellyfish"	1994	6	30	64219	"2_shelf"	"1_Tex"	0	0	33	0	0	28.2265	-95.7695
"large jellyfish"	1994	6	30	64222	"2_shelf"	"1_Tex"	0	0	21.9	0	0	28.4135	-95.9125
"large jellyfish"	1994	6	30	64223	"2_shelf"	"1_Tex"	0	0	30	0	0	28.277	-95.7805
"large jellyfish"	1994	6	30	64226	"2_shelf"	"1_Tex"	0	0	56	0	0	28.0255	-95.443
"large jellyfish"	1994	6	30	64227	"2_shelf"	"1_Tex"	0	0	55	0	0	28.1065	-95.3025
"large jellyfish"	1994	7	1	64229	"2_shelf"	"1_Tex"	0	0	20.1	0	0	28.534	-95.699
"large jellyfish"	1994	7	1	64230	"2_shelf"	"1_Tex"	0	0	22	0	0	28.6385	-95.3875
"large jellyfish"	1994	7	1	64231	"2_shelf"	"1_Tex"	0	0	23.8	0	0	28.675	-95.271
"large jellyfish"	1994	7	1	64233	"1_inshore"	"1_Tex"	0	0	18.3	0	0	28.6685	-95.4715
"large jellyfish"	1994	7	1	64234	"2_shelf"	"1_Tex"	0	0	27.4	0	0	28.548	-95.379
"large jellyfish"	1994	7	1	64235	"2_shelf"	"1_Tex"	0	0	35	0	0	28.409	-95.2645
"large jellyfish"	1994	7	1	64236	"2_shelf"	"1_Tex"	0	0	26	0	0	28.6665	-95.178
"large jellyfish"	1994	7	1	64237	"1_inshore"	"1_Tex"	0	0	15	0	0	28.969	-95.1495
"large jellyfish"	1994	7	2	64238	"2_shelf"	"1_Tex"	0	0	30	0	0	28.6935	-94.8095
"large jellyfish"	1994	7	2	64239	"2_shelf"	"3_Fla"	0	0	31.1	0	0	NA	28.6355
"large jellyfish"	1994	7	2	64240	"2_shelf"	"1_Tex"	0	0	39.1	0	0	28.4765	-94.5405
"large jellyfish"	1994	7	2	64243	"2_shelf"	"1_Tex"	0	0	64	0	0	28.224	-94.0055
"large jellyfish"	1994	7	2	64244	"2_shelf"	"1_Tex"	0	0	73.2	0	0	28.042	-94.269
"large jellyfish"	1994	7	2	64246	"2_shelf"	"1_Tex"	0	0	91.4	0	0	27.9755	-94.855
"large jellyfish"	1994	7	2	64247	"2_shelf"	"1_Tex"	0	0	119	0	0	27.9385	-94.8525
"large jellyfish"	1994	7	2	64248	"2_shelf"	"1_Tex"	0	0	120	0	0	27.9345	-94.9065
"large jellyfish"	1994	7	3	64249	"2_shelf"	NA	0	0	73.2	0	0	NA	NA
"large jellyfish"	1994	7	4	64250	"1_inshore"	"1_Tex"	0	0	16.5	0	0	29.174	-94.771
"large jellyfish"	1994	7	5	64252	"2_shelf"	NA	0	0	36.6	0	0	NA	NA
"large jellyfish"	1994	7	5	64253	"2_shelf"	"1_Tex"	0	0	29.3	0	0	28.7115	-94.08
"large jellyfish"	1994	7	5	64254	"2_shelf"	"1_Tex"	0	0	31.1	0	0	28.6945	-94.232
"large jellyfish"	1994	7	5	64255	"2_shelf"	"1_Tex"	0	0	40.2	0	0	28.5205	-94.2235
"large jellyfish"	1994	7	5	64256	"2_shelf"	"2_Lou"	0	0	40.2	0	0	28.542	-93.7325
"large jellyfish"	1994	7	5	64258	"2_shelf"	"1_Tex"	0	0	82.3	0	0	28.018	-94.1405
"large jellyfish"	1994	7	5	64259	"2_shelf"	"3_Fla"	0	0	82.3	0	0	NA	28.0095
"large jellyfish"	1994	7	5	64260	"2_shelf"	"1_Tex"	0	0	91.4	0	0	27.976	-94.2415
"large jellyfish"	1994	7	6	64262	"2_shelf"	"1_Tex"	0	0	58.7	0	0	28.155	-94.385
"large jellyfish"	1994	7	6	64264	"2_shelf"	"2_Lou"	0	0	57.8	0	0	28.3235	-93.21
"large jellyfish"	1994	7	6	64267	"2_shelf"	"2_Lou"	0	0	91.4	0	0	28.085	-92.8515
"large jellyfish"	1994	7	6	64268	"2_shelf"	"2_Lou"	0	0	102	0	0	28.0545	-92.8445
"large jellyfish"	1994	7	6	64269	"2_shelf"	"2_Lou"	0	0	114	0	0	28.0155	-92.9095
"large jellyfish"	1994	7	7	64271	"2_shelf"	NA	0	0	64	0	0	NA	NA
"large jellyfish"	1994	7	7	64273	"2_shelf"	"2_Lou"	0	0	39	0	0	28.616	-93.0415
"large jellyfish"	1994	7	7	64274	"2_shelf"	"2_Lou"	0	0	29.3	0	0	28.778	-93.0005
"large jellyfish"	1994	7	7	64276	"2_shelf"	"2_Lou"	0.0108511755557682	0.000108511755557682	26.5	0.00287556152227857	0.287556152227857	28.88	-92.9875
"large jellyfish"	1994	7	7	64277	"2_shelf"	"2_Lou"	0	0	32.9	0	0	28.692	-93.157
"large jellyfish"	1994	7	7	64278	"2_shelf"	"2_Lou"	0	0	36.6	0	0	28.6155	-92.7705
"large jellyfish"	1994	7	7	64280	"2_shelf"	"2_Lou"	0	0	54.9	0	0	28.381	-93.91
"large jellyfish"	1994	7	8	64282	"2_shelf"	"2_Lou"	0	0	27.4	0	0	28.709	-93.8065
"large jellyfish"	1994	7	8	64283	"2_shelf"	"2_Lou"	0	0	21.9	0	0	28.935	-93.922
"large jellyfish"	1994	7	8	64284	"2_shelf"	"2_Lou"	0	0	20.1	0	0	29.051	-93.93
"large jellyfish"	1994	7	8	64287	"1_inshore"	"2_Lou"	0	0	12.8	0	0	29.3765	-93.883
"large jellyfish"	1994	7	8	64288	"1_inshore"	"2_Lou"	0	0	16	0	0	29.246	-93.9685
"large jellyfish"	1994	7	8	64289	"1_inshore"	"1_Tex"	0	0	11	0	0	29.5625	-94.026
"large jellyfish"	1994	7	8	64290	"1_inshore"	"3_Fla"	0	0	16.5	0	0	NA	29.1925
"large jellyfish"	1994	7	9	64292	"1_inshore"	"2_Lou"	0	0	11.9	0	0	29.3785	-93.9745
"large jellyfish"	1994	7	9	64293	"1_inshore"	"2_Lou"	0	0	14.6	0	0	29.432	-93.6195
"large jellyfish"	1994	7	9	64294	"1_inshore"	"2_Lou"	0	0	16.5	0	0	29.364	-93.418
"large jellyfish"	1994	7	9	64296	"1_inshore"	"2_Lou"	0	0	10.6	0	0	29.657	-93.2375
"large jellyfish"	1994	7	9	64299	"2_shelf"	"2_Lou"	0	0	23.8	0	0	29.071	-93.1345
"large jellyfish"	1994	7	9	64300	"1_inshore"	"2_Lou"	0	0	18.3	0	0	29.189	-93.3465
"large jellyfish"	1994	7	9	64301	"2_shelf"	"2_Lou"	0	0	20.1	0	0	29.1855	-93.3825
"large jellyfish"	1994	7	10	64303	"2_shelf"	"2_Lou"	0	0	21.9	0	0	29.1425	-92.752
"large jellyfish"	1994	7	10	64304	"2_shelf"	"2_Lou"	0	0	25.6	0	0	29.0445	-92.6765
"large jellyfish"	1994	7	10	64305	"2_shelf"	"2_Lou"	0	0	31.1	0	0	28.842	-92.5885
"large jellyfish"	1994	7	10	64306	"2_shelf"	"2_Lou"	0	0	21.9	0	0	29.1455	-92.7685
"large jellyfish"	1994	7	10	64307	"2_shelf"	"2_Lou"	0	0	25.6	0	0	29.039	-92.62
"large jellyfish"	1994	7	10	64308	"2_shelf"	"2_Lou"	0	0	29.3	0	0	28.8805	-92.605
"large jellyfish"	1994	7	10	64309	"2_shelf"	"2_Lou"	0	0	34.7	0	0	28.7045	-92.7735
"large jellyfish"	1994	7	10	64311	"2_shelf"	"2_Lou"	0	0	32.9	0	0	28.738	-92.7725
"large jellyfish"	1994	7	11	64312	"2_shelf"	"2_Lou"	0	0	40.2	0	0	28.603	-92.768
"large jellyfish"	1994	7	11	64313	"2_shelf"	"2_Lou"	0	0	91.4	0	0	28.114	-92.4625
"large jellyfish"	1994	7	11	64315	"2_shelf"	"2_Lou"	0	0	84	0	0	28.159	-92.4345
"large jellyfish"	1994	7	11	64316	"2_shelf"	"2_Lou"	0	0	74	0	0	28.2065	-92.3045
"large jellyfish"	1994	7	11	64318	"2_shelf"	"2_Lou"	0	0	109.7	0	0	28.029	-91.9325
"large jellyfish"	1994	7	11	64319	"2_shelf"	"2_Lou"	0	0	85	0	0	28.184	-91.802
"large jellyfish"	1994	7	11	64321	"2_shelf"	"2_Lou"	0	0	91.4	0	0	28.1625	-91.584
"large jellyfish"	1994	7	12	64322	"2_shelf"	"2_Lou"	0	0	82.3	0	0	28.156	-92.273
"large jellyfish"	1994	7	12	64324	"2_shelf"	"2_Lou"	0	0	73.2	0	0	28.2725	-92.008
"large jellyfish"	1994	7	12	64325	"2_shelf"	"2_Lou"	0	0	54.9	0	0	28.479	-92.1345
"large jellyfish"	1994	7	12	64327	"2_shelf"	"2_Lou"	0	0	46	0	0	28.569	-92.0655
"large jellyfish"	1994	7	12	64328	"2_shelf"	"2_Lou"	0	0	38	0	0	28.6455	-91.775
"large jellyfish"	1994	7	12	64329	"2_shelf"	"2_Lou"	0	0	34.7	0	0	28.6635	-91.75
"large jellyfish"	1994	7	12	64330	"2_shelf"	"2_Lou"	0	0	32.9	0	0	28.7555	-91.919
"large jellyfish"	1994	7	12	64331	"2_shelf"	"2_Lou"	0	0	31.1	0	0	28.82	-92.167
"large jellyfish"	1994	7	12	64332	"2_shelf"	"2_Lou"	0	0	45.7	0	0	28.578	-92.321
"large jellyfish"	1994	7	13	64334	"2_shelf"	"2_Lou"	0	0	59.8	0	0	28.414	-91.874
"large jellyfish"	1994	7	13	64335	"2_shelf"	"2_Lou"	0	0	40.2	0	0	28.585	-91.706
"large jellyfish"	1994	7	13	64336	"2_shelf"	"2_Lou"	0	0	60.7	0	0	28.4045	-91.5685
"large jellyfish"	1994	7	13	64338	"2_shelf"	"2_Lou"	0	0	41	0	0	28.5775	-91.5525
"large jellyfish"	1994	7	13	64339	"2_shelf"	"2_Lou"	0	0	27	0	0	28.757	-91.622
"large jellyfish"	1994	7	13	64340	"1_inshore"	"2_Lou"	0	0	11	0	0	29.03	-91.726
"large jellyfish"	1994	7	13	64341	"1_inshore"	"2_Lou"	0	0	16.5	0	0	29.058	-92
"large jellyfish"	1994	7	13	64342	"1_inshore"	"2_Lou"	0	0	11	0	0	29.154	-92.1905
"large jellyfish"	1994	7	13	64343	"2_shelf"	"2_Lou"	0	0	20.1	0	0	29.0025	-92.0285
"large jellyfish"	1994	7	14	64344	"1_inshore"	"2_Lou"	0	0	18.3	0	0	28.9545	-91.6915
"large jellyfish"	1994	7	14	64345	"2_shelf"	"2_Lou"	0	0	30	0	0	28.7525	-91.8045
"large jellyfish"	1994	7	14	64346	"2_shelf"	"2_Lou"	0	0	36	0	0	28.685	-91.861
"large jellyfish"	1994	7	14	64347	"2_shelf"	"2_Lou"	0	0	32.9	0	0	28.507	-90.9225
"large jellyfish"	1994	7	14	64348	"2_shelf"	"2_Lou"	0	0	29.3	0	0	28.538	-90.907
"large jellyfish"	1994	7	14	64349	"1_inshore"	"2_Lou"	0	0	14.6	0	0	28.698	-90.985
"large jellyfish"	1994	7	14	64350	"2_shelf"	"2_Lou"	0	0	23.8	0	0	28.6345	-91.2175
"large jellyfish"	1994	7	14	64351	"2_shelf"	"2_Lou"	0	0	20.1	0	0	28.7265	-91.3165
"large jellyfish"	1994	7	14	64352	"1_inshore"	"2_Lou"	0	0	16.5	0	0	28.7735	-91.313
"large jellyfish"	1994	7	14	64353	"1_inshore"	"2_Lou"	0	0	14.6	0	0	28.9525	-91.516
"large jellyfish"	1994	7	14	64354	"2_shelf"	"2_Lou"	0.0434047022230727	0.000868094044461453	20.1	0.0174486902936752	0.872434514683761	28.835	-91.5045
"large jellyfish"	1994	7	15	64355	"2_shelf"	"2_Lou"	0	0	27.4	0	0	28.693	-91.4775
"large jellyfish"	1994	7	15	64357	"2_shelf"	"2_Lou"	0	0	37	0	0	28.5495	-91.3195
"large jellyfish"	1994	7	15	64358	"2_shelf"	"2_Lou"	0	0	27.4	0	0	28.557	-90.6385
"large jellyfish"	1994	7	15	64359	"2_shelf"	"2_Lou"	0	0	54.9	0	0	28.3395	-90.735
"large jellyfish"	1994	7	15	64360	"2_shelf"	"2_Lou"	0	0	73.2	0	0	28.258	-90.478
"large jellyfish"	1994	7	15	64361	"2_shelf"	"2_Lou"	0	0	98	0	0	28.2	-90.4485
"large jellyfish"	1994	7	15	64363	"2_shelf"	NA	0	0	109.7	0	0	NA	NA
"large jellyfish"	1994	7	15	64364	"2_shelf"	"3_Fla"	0	0	82.3	0	0	NA	28.2185
"large jellyfish"	1994	7	16	64365	"2_shelf"	"2_Lou"	0	0	76	0	0	28.2475	-90.6235
"large jellyfish"	1994	7	16	64366	"2_shelf"	"2_Lou"	0	0	32.9	0	0	28.512	-91.013
"large jellyfish"	1994	7	16	64367	"2_shelf"	"2_Lou"	0	0	21.9	0	0	28.5965	-90.945
"large jellyfish"	1994	7	16	64369	"2_shelf"	"2_Lou"	0.0325535266673045	0.00065107053334609	45.7	0.0297539233739163	1.48769616869582	28.79	-89.972
