"taxa","agg_grp","stationid","year","season","month","day","depth_m","decslat_ctr","decslon_ctr","subregion_depth","subregion_alongshore","use_pop_den_no_m2","use_biomass_den_kg_m2","biomass_den_kg_m3","pop_den_no_m3"
"CHRYSAORA","large jellyfish",69478,1982,"summer",7,7,5.5,29.245,-89.898,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69479,1982,"summer",7,7,9.1,29.232,-89.878,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69480,1982,"summer",7,8,9.1,28.937,-90.967,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69481,1982,"summer",7,8,7.2,28.975,-90.965,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69482,1982,"summer",7,8,5.5,29.017,-90.982,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69483,1982,"summer",7,8,5.5,29.038,-90.975,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69484,1982,"summer",7,8,2,29.158,-90.971,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69485,1982,"summer",7,8,10,29.008,-90.595,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69486,1982,"summer",7,8,5.5,29.025,-90.595,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69487,1982,"summer",7,8,5.5,29.034,-90.595,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69488,1982,"summer",7,8,2,29.063,-90.595,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69489,1982,"summer",7,8,2,29.075,-90.595,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69491,1982,"summer",7,9,4.7,29.417,-92.116,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69492,1982,"summer",7,9,5.5,29.31,-92.143,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69493,1982,"summer",7,9,11,29.173,-92.15,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69494,1982,"summer",7,9,12.8,29.157,-92.157,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69495,1982,"summer",7,13,10,29.008,-90.595,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69496,1982,"summer",7,13,5.5,29.025,-90.595,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69497,1982,"summer",7,13,5.5,29.034,-90.595,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69498,1982,"summer",7,13,2,29.063,-90.595,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69499,1982,"summer",7,13,9.1,28.937,-90.967,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69500,1982,"summer",7,13,2,29.075,-90.595,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69501,1982,"summer",7,13,7.2,28.975,-90.965,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69502,1982,"summer",7,13,5.5,29.017,-90.982,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69504,1982,"summer",7,13,5.5,29.038,-90.975,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69505,1982,"summer",7,13,5.5,29.245,-89.898,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69506,1982,"summer",7,13,2,29.158,-90.971,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69507,1982,"summer",7,13,5.5,29.251,-89.903,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69508,1982,"summer",7,13,5.5,29.259,-89.915,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69509,1982,"summer",7,13,9.1,29.232,-89.878,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69665,2003,"summer",6,10,18.3,30.1305,-88.0555,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69666,2003,"summer",6,10,14.3,30.185,-88.301,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69667,2003,"summer",6,10,16.5,30.153,-88.4035,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69668,2003,"summer",6,10,27.6,30.008,-88.3585,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69669,2003,"summer",6,10,25,30.015,-88.2385,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69670,2003,"summer",6,10,34,29.916,-88.143,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69671,2003,"summer",6,10,31,29.942,-88.135,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69672,2003,"summer",6,10,28,29.977,-88.1405,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69673,2003,"summer",6,10,20.1,30.1055,-88.1175,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69674,2003,"summer",7,2,12.8,30.2155,-88.1855,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69675,2003,"summer",7,2,16.5,30.1605,-88.353,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69676,2002,"fall",10,11,23,30.022,-88.119,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69677,2002,"fall",11,18,31.1,29.964,-87.777,"2_shelf","3_Fla",0,0,0,0
"CHRYSAORA","large jellyfish",69678,2002,"winter",12,16,24.1,30,-88.124,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69679,2002,"winter",12,17,28.3,29.995,-87.73,"2_shelf","3_Fla",0,0,0,0
"CHRYSAORA","large jellyfish",69680,2003,"winter",1,14,23,30.005,-88.035,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69681,2003,"winter",1,31,25,29.99,-88.116,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",69934,1999,"fall",10,16,14.6,26.124,-97.138,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69935,1999,"fall",10,16,29.3,26.174,-96.96,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69936,1999,"fall",10,16,82.3,26.176,-96.4,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69937,1999,"fall",10,16,73.2,26.097,-96.451,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69938,1999,"fall",10,16,82.3,26.023,-96.4335,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69940,1999,"fall",10,17,73.2,26.5435,-96.6235,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69941,1999,"fall",10,17,45.7,26.6425,-96.9,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69943,1999,"fall",10,17,31.1,26.6395,-97.099,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69944,1999,"fall",10,17,27.4,26.6375,-97.121,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69945,1999,"fall",10,17,14,26.5345,-97.239,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69948,1999,"fall",10,17,40.2,26.2845,-96.8535,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69949,1999,"fall",10,17,27.4,26.252,-97.016,"2_shelf","1_Tex",0.0224507080464169,4.49014160928338e-05,0.00123029880094365,0.615149400471823
"CHRYSAORA","large jellyfish",69950,1999,"fall",10,17,16,26.3355,-97.1765,"1_inshore","1_Tex",0.0130214106669218,0.000130214106669218,0.00208342570670749,0.208342570670749
"CHRYSAORA","large jellyfish",69951,1999,"fall",10,18,31.1,26.139,-96.96,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69952,1999,"fall",10,18,20.1,26.0025,-97.089,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69953,1999,"fall",10,18,18.3,26.033,-97.1065,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69954,1999,"fall",10,18,26,26.255,-97.0345,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69955,1999,"fall",10,18,36.6,26.6275,-97.01,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69956,1999,"fall",10,18,29.3,26.7235,-97.145,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69957,1999,"fall",10,18,12.8,26.6335,-97.2725,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69958,1999,"fall",10,19,16.5,26.928,-97.3315,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69959,1999,"fall",10,19,25.6,26.905,-97.2345,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69960,1999,"fall",10,19,21.9,27.0155,-97.277,"2_shelf","1_Tex",0.0232525190480746,0.000697575571442239,0.015276905014585,0.509230167152834
"CHRYSAORA","large jellyfish",69961,1999,"fall",10,19,25.6,27.0815,-97.231,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69962,1999,"fall",10,19,20.1,27.282,-97.255,"2_shelf","1_Tex",0.034878778572112,0.000465050380961493,0.00934751265732601,0.701063449299451
"CHRYSAORA","large jellyfish",69963,1999,"fall",10,19,16.5,27.373,-97.252,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69964,1999,"fall",10,19,34.7,27.2415,-97.0355,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69965,1999,"fall",10,19,23.8,27.131,-97.2445,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69966,1999,"fall",10,19,40.2,27.0565,-97.022,"2_shelf","1_Tex",0.0108511755557682,0.000108511755557682,0.00436217257341882,0.436217257341882
"CHRYSAORA","large jellyfish",69967,1999,"fall",10,20,87.8,27.123,-96.6465,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69969,1999,"fall",10,20,98.8,27.015,-96.6145,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69971,1999,"fall",10,20,49.9,27.243,-96.89,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69973,1999,"fall",10,20,54.9,27.3665,-96.789,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69975,1999,"fall",10,20,34.7,27.499,-96.904,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69976,1999,"fall",10,21,21.9,27.6665,-97.014,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69977,1999,"fall",10,21,12,27.6845,-97.141,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69979,1999,"fall",10,21,11,27.6735,-97.1495,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69980,1999,"fall",10,21,32.9,27.6145,-96.8415,"2_shelf","1_Tex",0.0224507080464169,8.98028321856676e-05,0.00295451317890846,0.738628294727116
"CHRYSAORA","large jellyfish",69981,1999,"fall",10,21,36.6,27.4855,-96.882,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69982,1999,"fall",10,21,60.7,27.3785,-96.7305,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69985,1999,"fall",10,21,91.4,27.366,-96.4825,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69987,1999,"fall",10,21,113,27.3285,-96.43,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69988,1999,"fall",10,22,65,27.673,-96.446,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69990,1999,"fall",10,22,45.7,27.675,-96.6425,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69991,1999,"fall",10,22,18.3,27.867,-96.9,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69992,1999,"fall",10,22,11,27.994,-96.897,"1_inshore","1_Tex",0.034878778572112,0.00162767633336522,0.0179044396670174,0.383666564293232
"CHRYSAORA","large jellyfish",69993,1999,"fall",10,22,20.1,28.089,-96.5815,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69994,1999,"fall",10,22,34.7,27.9885,-96.349,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69995,1999,"fall",10,22,28,28.096,-96.3445,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69996,1999,"fall",10,22,32.9,27.698,-96.7685,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69997,1999,"fall",10,23,16.5,27.9995,-96.819,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69998,1999,"fall",10,23,21.9,28.102,-96.512,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",69999,1999,"fall",10,23,25.6,28.077,-96.435,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",70000,1999,"fall",10,23,19,28.214,-96.4475,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",70001,1999,"fall",10,23,12.8,28.336,-96.3565,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",70002,1999,"fall",10,23,36.6,28.107,-95.969,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",70004,1999,"fall",10,23,18.3,28.2075,-96.4525,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",70005,1999,"fall",10,23,27.4,28.1045,-96.332,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",70006,1999,"fall",10,24,32.9,28.1465,-96.002,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",70008,1999,"fall",10,24,62,27.8425,-95.8355,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",70009,1999,"fall",10,24,109.7,27.6905,-95.953,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",70011,1999,"fall",10,24,40.2,28.217,-95.4905,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",70013,1999,"fall",10,24,29.3,28.426,-95.442,"2_shelf","1_Tex",0.14592960230171,0.00014592960230171,0.0042757373474401,4.2757373474401
"CHRYSAORA","large jellyfish",70015,1999,"fall",10,25,11,28.7545,-95.526,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",70016,1999,"fall",10,25,14.6,28.574,-95.8495,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",70017,1999,"fall",10,25,20.1,28.4295,-95.9595,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",70018,1999,"fall",10,25,14.6,28.4655,-96.116,"1_inshore","1_Tex",0.112253540232084,0.000336760620696253,0.00491670506216529,1.63890168738843
"CHRYSAORA","large jellyfish",70019,1999,"fall",10,25,23,28.371,-95.904,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",70021,1999,"fall",10,25,21.9,28.5705,-95.516,"2_shelf","1_Tex",0.0465050380961493,9.30100761922986e-05,0.00203692066861134,1.01846033430567
"CHRYSAORA","large jellyfish",70022,1999,"fall",10,25,29.3,28.4815,-95.4595,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",70023,1999,"fall",10,25,34.7,28.144,-95.932,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",70024,1999,"fall",10,25,36.6,28.148,-95.8375,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",70025,1999,"fall",10,26,43,28.1445,-95.594,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",70029,1999,"fall",10,26,55,28.0075,-95.526,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",70030,1999,"fall",10,26,33,28.3315,-95.4625,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",70031,1999,"fall",10,26,31.1,28.4745,-95.36,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",70032,1999,"fall",10,26,44.3,28.2845,-95.1045,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",70034,1999,"fall",10,26,90.3,27.9635,-95.093,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",70036,1999,"fall",10,27,40.2,28.3305,-95.06,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",70047,1999,"fall",10,29,100.6,27.9455,-94.827,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",70048,1999,"fall",10,30,82.3,27.9895,-94.45,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",70050,1999,"fall",10,30,73.2,28.054,-94.1075,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",70051,1999,"fall",10,30,73.2,27.9915,-94.577,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",70052,1999,"fall",10,30,64,28.0785,-94.9205,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",70053,1999,"fall",10,31,12.8,29.2355,-94.719,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",70055,1999,"fall",10,31,16.5,28.9815,-95.071,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",70056,1999,"fall",10,31,25.6,28.8235,-94.3055,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",70058,1999,"fall",10,31,49.4,28.4175,-93.9725,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70061,1999,"fall",11,1,64,28.2525,-93.7845,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70064,1999,"fall",11,1,32.9,28.616,-93.863,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70065,1999,"fall",11,1,45.7,28.4875,-93.767,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70067,1999,"fall",11,1,73.2,28.159,-93.301,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70068,1999,"fall",11,1,42,28.5825,-93.0585,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70069,1999,"fall",11,2,27.4,28.755,-93.2945,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70071,1999,"fall",11,2,33,28.6495,-93.7265,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70072,1999,"fall",11,2,27,28.821,-93.34,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70073,1999,"fall",11,2,12.8,29.375,-93.3,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70074,1999,"fall",11,2,16.5,29.343,-93.2915,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70075,1999,"fall",11,2,18.3,29.2285,-93.061,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70079,1999,"fall",11,3,22,29.1185,-92.8725,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70082,1999,"fall",11,3,29.3,28.831,-92.7095,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70083,1999,"fall",11,3,27.4,28.96,-92.564,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70084,1999,"fall",11,3,34.7,28.689,-92.645,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70085,1999,"fall",11,3,36.6,28.628,-92.5025,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70086,1999,"fall",11,4,45.7,28.55,-92.6215,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70089,1999,"fall",11,4,109.7,28.0535,-92.6675,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70090,1999,"fall",11,4,80.5,28.144,-92.877,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70092,1999,"fall",11,4,87.8,28.0965,-93.037,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70095,1999,"fall",11,4,82.3,28.134,-93.15,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70097,1999,"fall",11,5,95,28.068,-93.128,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70098,1999,"fall",11,5,73.2,28.1435,-93.513,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70100,1999,"fall",11,5,65,28.2515,-93.0995,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70102,1999,"fall",11,5,107.9,28.0655,-92.334,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70106,1999,"fall",11,6,38.8,28.683,-92.1505,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70108,1999,"fall",11,6,49.4,28.5285,-92.297,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70111,1999,"fall",11,6,36.6,28.6645,-92.4715,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70112,1999,"fall",11,6,29.3,28.899,-92.414,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70113,1999,"fall",11,6,20.1,29.131,-92.484,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70114,1999,"fall",11,6,11,29.271,-92.4325,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70115,1999,"fall",11,7,14,29.172,-92.3645,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70116,1999,"fall",11,7,14.6,29.132,-92.3065,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70117,1999,"fall",11,7,21.9,29.035,-92.295,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70118,1999,"fall",11,7,24,28.975,-92.2115,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70119,1999,"fall",11,7,20.1,29.0655,-92.2985,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70120,1999,"fall",11,7,11,29.1635,-92.3195,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70121,1999,"fall",11,7,14.6,29.195,-92.429,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70122,1999,"fall",11,7,16.5,29.21,-92.484,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70123,1999,"fall",11,7,23.8,29.068,-92.559,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70125,1999,"fall",11,7,26,28.899,-92.0475,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70126,1999,"fall",11,7,18.3,29.0425,-92.0415,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70127,1999,"fall",11,8,12.8,29.097,-91.913,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70128,1999,"fall",11,8,32.9,28.8145,-92.3575,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70129,1999,"fall",11,8,34.7,28.777,-92.287,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70130,1999,"fall",11,8,31.1,28.781,-92.0165,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70131,1999,"fall",11,8,24,28.919,-91.983,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70132,1999,"fall",11,8,18.3,29.049,-92.0685,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70133,1999,"fall",11,8,12,29.031,-91.72,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70134,1999,"fall",11,8,14.6,28.977,-91.5885,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70136,1999,"fall",11,9,40.2,28.5965,-91.68,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70137,1999,"fall",11,9,16.5,29.004,-91.8115,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70138,1999,"fall",11,9,27.4,28.7935,-91.836,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70139,1999,"fall",11,9,29.3,28.78,-91.9005,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70140,1999,"fall",11,9,25.6,28.709,-91.45,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70141,1999,"fall",11,9,46,28.5225,-91.496,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70142,1999,"fall",11,9,57.8,28.425,-91.8385,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70146,1999,"fall",11,10,82.3,28.1895,-91.625,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70147,1999,"fall",11,10,33,28.577,-91.3055,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70148,1999,"fall",11,10,11,28.841,-91.2685,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70149,1999,"fall",11,10,21.9,28.6,-90.9605,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70151,1999,"fall",11,10,45.7,28.44,-91.149,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70152,1999,"fall",11,11,71.3,28.278,-91.057,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70154,1999,"fall",11,11,82.3,28.223,-91.0205,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70156,1999,"fall",11,11,109.7,28.149,-90.874,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70157,1999,"fall",11,11,64,28.284,-90.711,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70158,1999,"fall",11,11,55,28.392,-91.1725,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70160,1999,"fall",11,11,25.6,28.558,-90.8555,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70161,1999,"fall",11,11,32,28.5165,-90.8425,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70162,1999,"fall",11,11,32.9,28.502,-90.788,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70163,1999,"fall",11,12,23.8,28.563,-90.7245,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70164,1999,"fall",11,12,35,28.5065,-90.651,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",70165,1999,"fall",11,12,36.6,28.478,-91.0545,"2_shelf","2_Lou",0,0,0,0
